timestamp,interval,value,eventnum,uniqueid,eventtype
1531517112049,307,"[1366, 768]",23,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517136036,23987,off,24,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517136242,206,"[1366, 767]",25,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517164277,28035,on,26,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517164483,206,"[1366, 768]",27,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517185487,21004,off,28,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517185861,374,"[1366, 767]",29,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517206613,20752,on,30,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517206961,348,"[1366, 768]",31,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517329873,122912,off,32,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517330093,220,"[1366, 767]",33,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517379381,49288,on,34,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517379584,203,"[1366, 768]",35,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517430158,50574,off,36,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517430389,231,"[1366, 767]",37,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517452423,22034,on,38,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517452632,209,"[1366, 768]",39,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517533535,80903,off,40,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517535312,1777,"[1366, 767]",41,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517602766,67454,on,42,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517603000,234,"[1366, 768]",43,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517609444,6444,off,44,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517609450,6,on,45,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517609503,53,off,46,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517609801,298,on,47,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517611085,1284,"[1366, 768]",48,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517611136,51,off,49,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517611660,524,"[1366, 767]",50,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517612122,462,on,51,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517612394,272,"[1366, 768]",52,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517619360,6966,off,53,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517620652,1292,"[1366, 767]",54,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531517627108,6456,on,55,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,focus
1531517627334,226,"[1366, 768]",56,A2LLFJURME73XE:31UV0MXWNRUOJ8U3B32RZNUR1ZT5IZ,window_resize
1531704710001,0,,1,A2LW2GSGDM72NX:3WRFBPLXRB6DJUIQU0RQPYSOAAE3NM,initialized
1531704710001,0,"[1024, 726]",2,A2LW2GSGDM72NX:3WRFBPLXRB6DJUIQU0RQPYSOAAE3NM,window_resize
1531704739987,29986,"[1280, 800]",3,A2LW2GSGDM72NX:3WRFBPLXRB6DJUIQU0RQPYSOAAE3NM,window_resize
1531842319672,0,,1,A2MPKNJCR0RUBA:3DIP6YHAPDAVQLBJDIJ3QS6QDW8E8O,initialized
1531842319672,0,"[1024, 722]",2,A2MPKNJCR0RUBA:3DIP6YHAPDAVQLBJDIJ3QS6QDW8E8O,window_resize
1531842363697,44025,"[1366, 768]",3,A2MPKNJCR0RUBA:3DIP6YHAPDAVQLBJDIJ3QS6QDW8E8O,window_resize
1531594013692,0,,1,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,initialized
1531594013696,4,"[1024, 722]",2,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,window_resize
1531594099038,85342,"[1024, 768]",3,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,window_resize
1531594227436,128398,"[1024, 722]",4,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,window_resize
1531594282293,54857,off,5,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594331655,49362,on,6,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594412420,80765,off,7,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594428073,15653,on,8,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594825570,397497,off,9,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594829416,3846,on,10,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531594931301,101885,off,11,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531595797996,866695,on,12,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531596080569,282573,off,13,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531596129622,49053,on,14,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,focus
1531941274901,0,,1,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,initialized
1531941274902,1,"[1024, 768]",2,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,window_resize
1531941276185,1283,off,3,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,focus
1531941279871,3686,on,4,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,focus
1531941298459,18588,"[1280, 1024]",5,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,window_resize
1531584211659,0,,1,A2NGR3EJSTERMD:33LK57MYLUNBK0HON33LST79CMJZSP,initialized
1531584211659,0,"[1024, 727]",2,A2NGR3EJSTERMD:33LK57MYLUNBK0HON33LST79CMJZSP,window_resize
1531584222124,10465,off,3,A2NGR3EJSTERMD:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531584247141,25017,on,4,A2NGR3EJSTERMD:33LK57MYLUNBK0HON33LST79CMJZSP,focus
1531584255158,8017,"[1280, 800]",5,A2NGR3EJSTERMD:33LK57MYLUNBK0HON33LST79CMJZSP,window_resize
1531581885610,0,,1,A2NITHCE81FACY:3IXEICO7931ABQASAYB050A092T6TP,initialized
1531581885610,0,"[1024, 768]",2,A2NITHCE81FACY:3IXEICO7931ABQASAYB050A092T6TP,window_resize
1531581896694,11084,"[1280, 934]",3,A2NITHCE81FACY:3IXEICO7931ABQASAYB050A092T6TP,window_resize
1531581920819,24125,"[1280, 1024]",4,A2NITHCE81FACY:3IXEICO7931ABQASAYB050A092T6TP,window_resize
1531364652832,0,,1,A2NWE1P2HMDELQ:3HSYG7LRBKGI7M5UITR9ESSMOD9KK8,initialized
1531364652832,0,"[1024, 1100]",2,A2NWE1P2HMDELQ:3HSYG7LRBKGI7M5UITR9ESSMOD9KK8,window_resize
1531364678495,25663,"[1920, 1200]",3,A2NWE1P2HMDELQ:3HSYG7LRBKGI7M5UITR9ESSMOD9KK8,window_resize
1531760120234,0,,1,A2O68J7PBH42MA:37XITHEISXRMBS61G0J8RL1SHROCR3,initialized
1531760120234,0,"[1024, 768]",2,A2O68J7PBH42MA:37XITHEISXRMBS61G0J8RL1SHROCR3,window_resize
1531760143935,23701,"[2560, 1440]",3,A2O68J7PBH42MA:37XITHEISXRMBS61G0J8RL1SHROCR3,window_resize
1531760973952,830017,"[1024, 768]",4,A2O68J7PBH42MA:37XITHEISXRMBS61G0J8RL1SHROCR3,window_resize
1531693130045,0,,1,A2O762LZEZN3JC:3OVR4I9USQ1J4NEMA6OQ3XFZTKK4QG,initialized
1531693130045,0,"[1366, 678]",2,A2O762LZEZN3JC:3OVR4I9USQ1J4NEMA6OQ3XFZTKK4QG,window_resize
1532024799643,0,,1,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,initialized
1532024799644,1,"[1024, 722]",2,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,window_resize
1532024857573,57929,"[1366, 678]",3,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,window_resize
1532024873128,15555,"[1366, 768]",4,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,window_resize
1532026154709,1281581,"[1366, 678]",5,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,window_resize
1532026167273,12564,off,6,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026227868,60595,on,7,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026313198,85330,off,8,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026316972,3774,on,9,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026574285,257313,off,10,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026587869,13584,on,11,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026610559,22690,off,12,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026620610,10051,on,13,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026728858,108248,off,14,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1532026743557,14699,on,15,A2OFRJHPNIMPI7:3KWTYT0871LQ9929W6Z4R3MJL345LX,focus
1531945244224,0,,1,A2QEFWKYSMYOJT:39DD6S19JQTAAHC6M8JG3C3UDWCEZ9,initialized
1531945244224,0,"[1366, 668]",2,A2QEFWKYSMYOJT:39DD6S19JQTAAHC6M8JG3C3UDWCEZ9,window_resize
1531945273742,29518,"[1366, 768]",3,A2QEFWKYSMYOJT:39DD6S19JQTAAHC6M8JG3C3UDWCEZ9,window_resize
1531936744583,0,,1,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,initialized
1531936744583,0,"[1024, 714]",2,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,window_resize
1531936769793,25210,off,3,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531936779975,10182,on,4,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531936781542,1567,"[1366, 768]",5,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,window_resize
1531936788250,6708,"[1024, 714]",6,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,window_resize
1531937053739,265489,off,7,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937063594,9855,on,8,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937065848,2254,off,9,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937095145,29297,on,10,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937105841,10696,off,11,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937159101,53260,on,12,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937167280,8179,off,13,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937193099,25819,on,14,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937195461,2362,off,15,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937205627,10166,on,16,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937210176,4549,off,17,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937214245,4069,on,18,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937218424,4179,off,19,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937230093,11669,on,20,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937237063,6970,off,21,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937250822,13759,on,22,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937253631,2809,off,23,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937260315,6684,on,24,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937280517,20202,off,25,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937284381,3864,on,26,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937295784,11403,off,27,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937301366,5582,on,28,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937304188,2822,off,29,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937339240,35052,on,30,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937431888,92648,off,31,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937436641,4753,on,32,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937441774,5133,off,33,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937449032,7258,on,34,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937475431,26399,off,35,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937512944,37513,on,36,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937612634,99690,off,37,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937617951,5317,on,38,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937695399,77448,off,39,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937701310,5911,on,40,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937721182,19872,off,41,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937724851,3669,on,42,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937740735,15884,off,43,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937759015,18280,on,44,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937780061,21046,off,45,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937784928,4867,on,46,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937797192,12264,off,47,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937801353,4161,on,48,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937810807,9454,off,49,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937818190,7383,on,50,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937826516,8326,off,51,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937838680,12164,on,52,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937844004,5324,off,53,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937849286,5282,on,54,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937863575,14289,off,55,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937868063,4488,on,56,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937876347,8284,off,57,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937905925,29578,on,58,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937908254,2329,off,59,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937912625,4371,on,60,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937923006,10381,off,61,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937926902,3896,on,62,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937950947,24045,off,63,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937967996,17049,on,64,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531937987380,19384,off,65,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938011516,24136,on,66,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938019269,7753,off,67,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938022249,2980,on,68,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938050011,27762,off,69,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938055086,5075,on,70,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938068764,13678,off,71,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938098725,29961,on,72,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938109897,11172,off,73,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938115624,5727,on,74,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938118261,2637,off,75,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938134307,16046,on,76,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938135389,1082,off,77,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938136333,944,on,78,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938162753,26420,off,79,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938186630,23877,on,80,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938213736,27106,off,81,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938226923,13187,on,82,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938289771,62848,off,83,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938305680,15909,on,84,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938331989,26309,off,85,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938337938,5949,on,86,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938379856,41918,off,87,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938384453,4597,on,88,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938389158,4705,off,89,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938399299,10141,on,90,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938407662,8363,off,91,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938423321,15659,on,92,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938429320,5999,off,93,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938432688,3368,on,94,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938437351,4663,off,95,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938441017,3666,on,96,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938446901,5884,off,97,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938454374,7473,on,98,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938473944,19570,off,99,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531938498066,24122,on,100,A2QITGKAUEPD56:38F71OA9GUE2HODJ2UDSDSSLASTMF0,focus
1531533238915,0,,1,A2QJZJDCGK0FKR:3TMSXRD2X7I7WLDPZX4UXOQI4Y2W13,initialized
1531533238915,0,"[1028, 674]",2,A2QJZJDCGK0FKR:3TMSXRD2X7I7WLDPZX4UXOQI4Y2W13,window_resize
1531533291219,52304,"[1152, 720]",3,A2QJZJDCGK0FKR:3TMSXRD2X7I7WLDPZX4UXOQI4Y2W13,window_resize
1531535356009,2064790,"[1028, 674]",4,A2QJZJDCGK0FKR:3TMSXRD2X7I7WLDPZX4UXOQI4Y2W13,window_resize
1532014522614,0,,1,A2R3TUR4L6KDH:32EYX73OY1RIXMN12R48LRNYQBMURS,initialized
1532014522614,0,"[1032, 672]",2,A2R3TUR4L6KDH:32EYX73OY1RIXMN12R48LRNYQBMURS,window_resize
1532014563650,41036,"[1280, 720]",3,A2R3TUR4L6KDH:32EYX73OY1RIXMN12R48LRNYQBMURS,window_resize
1532014833378,269728,"[1032, 672]",4,A2R3TUR4L6KDH:32EYX73OY1RIXMN12R48LRNYQBMURS,window_resize
1532014840076,6698,"[1280, 630]",5,A2R3TUR4L6KDH:32EYX73OY1RIXMN12R48LRNYQBMURS,window_resize
1531948489987,0,,1,A2R3Z7QGL4HO5N:31Z0PCVWULXTFQOXT8GSBEAW6DR7T5,initialized
1531948489987,0,"[1024, 768]",2,A2R3Z7QGL4HO5N:31Z0PCVWULXTFQOXT8GSBEAW6DR7T5,window_resize
1531948513185,23198,"[1920, 1080]",3,A2R3Z7QGL4HO5N:31Z0PCVWULXTFQOXT8GSBEAW6DR7T5,window_resize
1531949733939,1220754,"[1024, 768]",4,A2R3Z7QGL4HO5N:31Z0PCVWULXTFQOXT8GSBEAW6DR7T5,window_resize
1532019272950,0,,1,A2R40R4O6G0YBY:37M28K1J0RVHKPQQOHE8JZPD9RIJAV,initialized
1532019272950,0,"[1024, 721]",2,A2R40R4O6G0YBY:37M28K1J0RVHKPQQOHE8JZPD9RIJAV,window_resize
1532019296563,23613,"[1366, 768]",3,A2R40R4O6G0YBY:37M28K1J0RVHKPQQOHE8JZPD9RIJAV,window_resize
1531940098826,0,,1,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,initialized
1531940098826,0,"[1024, 768]",2,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940104882,6056,off,3,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940105597,715,on,4,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940115769,10172,off,5,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940130685,14916,on,6,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940132262,1577,"[1600, 900]",7,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940196086,63824,off,8,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940196086,0,on,9,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940196336,250,"[1600, 900]",10,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940212382,16046,off,11,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940212601,219,"[1600, 899]",12,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940314491,101890,on,13,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940314698,207,"[1600, 900]",14,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940318878,4180,off,15,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940319096,218,"[1600, 899]",16,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940321425,2329,on,17,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940321629,204,"[1600, 900]",18,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940346457,24828,off,19,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
