Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,stimTime,Block
44,497,static conscious control,f42887_e_247,NA,9,1,0.362558211,1,0,2
44,498,static conscious control,f42887_e_275,NA,10,2,0.422487056,1,0,2
44,499,static conscious control,f42887_e_029,NA,9,1,0.394785123,1,0,2
44,500,static conscious control,f42887_e_286,NA,9,1,0.477986715,1,0,2
44,501,static conscious control,f42887_e_133,NA,10,2,0.467156497,1,0,2
44,502,static conscious control,f42887_e_039,NA,9,1,0.522702808,1,0,2
44,503,static conscious control,f42887_e_160,NA,9,1,0.452614607,1,0,2
44,504,static conscious control,f42887_e_274,NA,10,2,0.605449694,1,0,2
44,505,static conscious control,f42887_e_213,NA,10,2,0.486497372,1,0,2
44,506,static conscious control,f42887_e_096,NA,10,2,0.464652814,1,0,2
44,507,static conscious control,f42887_e_256,NA,9,1,0.456461571,1,0,2
44,508,static conscious control,f42887_e_251,NA,9,1,0.394671602,1,0,2
44,509,static conscious control,f42887_e_040,NA,9,1,0.411736458,1,0,2
44,510,static conscious control,f42887_e_298,NA,10,2,0.396280491,1,0,2
44,511,static conscious control,f42887_e_120,NA,10,2,0.47458295,1,0,2
44,512,static conscious control,f42887_e_020,NA,9,1,0.524559266,1,0,2
44,513,static conscious control,f42887_e_231,NA,10,2,0.534750656,1,0,2
44,514,static conscious control,f42887_e_149,NA,10,2,0.460032352,1,0,2
44,515,static conscious control,f42887_e_161,NA,10,2,0.407506011,1,0,2
44,516,static conscious control,f42887_e_046,NA,10,2,0.472542993,1,0,2
44,517,static conscious control,f42887_e_208,NA,9,1,0.548024532,1,0,2
44,518,static conscious control,f42887_e_103,NA,9,1,0.406216226,1,0,2
44,519,static conscious control,f42887_e_050,NA,10,2,0.542007295,1,0,2
44,520,static conscious control,f42887_e_056,NA,10,2,0.490832632,1,0,2
44,521,static conscious control,f42887_e_077,NA,9,1,0.452023676,1,0,2
44,522,static conscious control,f42887_e_088,NA,10,2,0.441765417,1,0,2
44,523,static conscious control,f42887_e_293,NA,10,2,0.521930865,1,0,2
44,524,static conscious control,f42887_e_278,NA,10,2,0.426292966,1,0,2
44,525,static conscious control,f42887_e_119,NA,10,2,0.436386697,1,0,2
44,526,static conscious control,f42887_e_229,NA,10,2,0.42795255,1,0,2
44,527,static conscious control,f42887_e_110,NA,9,1,0.452183538,1,0,2
44,528,static conscious control,f42887_e_226,NA,9,1,0.344678491,1,0,2
44,529,static conscious control,f42887_e_104,NA,10,2,0.464589988,1,0,2
44,530,static conscious control,f42887_e_292,NA,10,2,0.411989626,1,0,2
44,531,static conscious control,f42887_e_276,NA,10,2,0.405999758,1,0,2
44,532,static conscious control,f42887_e_057,NA,10,2,0.431877579,1,0,2
44,533,static conscious control,f42887_e_058,NA,10,2,0.376042333,1,0,2
44,534,static conscious control,f42887_e_141,NA,9,1,0.504560591,1,0,2
44,535,static conscious control,f42887_e_261,NA,9,1,0.412237817,1,0,2
44,536,static conscious control,f42887_e_022,NA,10,2,0.404807943,1,0,2
44,537,static conscious control,f42887_e_287,NA,9,1,0.422085845,1,0,2
44,538,static conscious control,f42887_e_060,NA,9,1,0.448762667,1,0,2
44,539,static conscious control,f42887_e_291,NA,10,2,0.488242797,1,0,2
44,540,static conscious control,f42887_e_053,NA,9,1,0.46457226,1,0,2
44,541,static conscious control,f42887_e_101,NA,10,2,0.487766009,1,0,2
44,542,static conscious control,f42887_e_023,NA,9,1,0.509904477,1,0,2
44,543,static conscious control,f42887_e_254,NA,9,1,0.441789676,1,0,2
44,544,static conscious control,f42887_e_185,NA,9,1,0.390048341,1,0,2
44,545,static conscious control,f42887_e_114,NA,10,2,0.481637738,1,0,2
44,546,static conscious control,f42887_e_167,NA,10,2,0.484383082,1,0,2
44,547,static conscious control,f42887_e_169,NA,10,2,0.452291772,1,0,2
44,548,static conscious control,f42887_e_052,NA,9,1,0.507069873,1,0,2
44,549,static conscious control,f42887_e_207,NA,10,2,0.371842366,1,0,2
44,550,static conscious control,f42887_e_249,NA,9,1,0.486170494,1,0,2
44,551,static conscious control,f42887_e_196,NA,10,2,0.494725315,1,0,2
44,552,static conscious control,f42887_e_076,NA,9,1,0.461805146,1,0,2
44,553,static conscious control,f42887_e_258,NA,10,2,0.341774841,1,0,2
44,554,static conscious control,f42887_e_083,NA,10,2,0.385979001,1,0,2
44,555,static conscious control,f42887_e_198,NA,9,1,0.449888858,1,0,2
44,556,static conscious control,f42887_e_072,NA,9,1,0.461598631,1,0,2
44,557,static conscious control,f42887_e_108,NA,10,2,0.365888887,1,0,2
44,558,static conscious control,f42887_e_001,NA,9,1,0.352144133,1,0,2
44,559,static conscious control,f42887_e_070,NA,9,2,0.317184317,0,0,2
44,560,static conscious control,f42887_e_157,NA,10,2,0.406312641,1,0,2
44,561,static conscious control,f42887_e_272,NA,9,1,0.654527794,1,0,2
44,562,static conscious control,f42887_e_281,NA,9,1,0.456169526,1,0,2
44,563,static conscious control,f42887_e_210,NA,9,1,0.381748243,1,0,2
44,564,static conscious control,f42887_e_127,NA,10,2,0.426954498,1,0,2
44,565,static conscious control,f42887_e_255,NA,9,1,0.641676902,1,0,2
44,566,static conscious control,f42887_e_079,NA,10,2,0.446860179,1,0,2
44,567,static conscious control,f42887_e_128,NA,9,1,0.422645364,1,0,2
44,568,static conscious control,f42887_e_175,NA,10,2,0.414512281,1,0,2
44,569,static conscious control,f42887_e_282,NA,9,1,0.464726214,1,0,2
44,570,static conscious control,f42887_e_172,NA,9,1,0.472073358,1,0,2
44,571,static conscious control,f42887_e_260,NA,9,1,0.428104015,1,0,2
44,572,static conscious control,f42887_e_131,NA,9,1,0.40615931,1,0,2
44,573,static conscious control,f42887_e_246,NA,10,2,0.396972814,1,0,2
44,574,static conscious control,f42887_e_262,NA,9,1,0.574497016,1,0,2
44,575,static conscious control,f42887_e_170,NA,9,1,0.34685965,1,0,2
44,576,static conscious control,f42887_e_036,NA,10,2,0.397682865,1,0,2
44,577,static conscious control,f42887_e_236,NA,10,2,0.445717193,1,0,2
44,578,static conscious control,f42887_e_154,NA,10,2,0.441387532,1,0,2
44,579,static conscious control,f42887_e_240,NA,10,2,0.481236838,1,0,2
44,580,static conscious control,f42887_e_257,NA,9,1,0.481865403,1,0,2
44,581,static conscious control,f42887_e_038,NA,9,1,0.416369672,1,0,2
44,582,static conscious control,f42887_e_297,NA,9,1,0.398016274,1,0,2
44,583,static conscious control,f42887_e_228,NA,10,2,0.434499759,1,0,2
44,584,static conscious control,f42887_e_065,NA,9,1,0.505863439,1,0,2
44,585,static conscious control,f42887_e_295,NA,10,2,0.444539063,1,0,2
44,586,static conscious control,f42887_e_189,NA,10,1,0.421427423,0,0,2
44,587,static conscious control,f42887_e_184,NA,9,1,0.464528718,1,0,2
44,588,static conscious control,f42887_e_122,NA,10,2,0.438471752,1,0,2
44,589,static conscious control,f42887_e_166,NA,10,2,0.554412501,1,0,2
44,590,static conscious control,f42887_e_162,NA,10,2,0.654241037,1,0,2
44,591,static conscious control,f42887_e_192,NA,9,1,0.666088902,1,0,2
44,592,static conscious control,f42887_e_136,NA,10,2,1.291674118,1,0,2
44,593,static conscious control,f42887_e_225,NA,10,2,0.44460873,1,0,2
44,594,static conscious control,f42887_e_280,NA,9,1,0.494557988,1,0,2
44,595,static conscious control,f42887_e_138,NA,10,2,0.461514035,1,0,2
44,596,static conscious control,f42887_e_068,NA,9,1,0.555756092,1,0,2
44,597,static conscious control,f42887_e_201,NA,10,2,0.441315687,1,0,2
44,598,static conscious control,f42887_e_180,NA,9,1,0.496443681,1,0,2
44,599,static conscious control,f42887_e_221,NA,9,1,0.524402514,1,0,2
44,600,static conscious control,f42887_e_250,NA,9,1,0.454138899,1,0,2
45,1,static conscious control,f42887_e_217,NA,10,2,1.009383398,1,0,1
45,2,static conscious control,f42887_e_171,NA,9,1,0.513876824,1,0,1
45,3,static conscious control,f42887_e_133,NA,10,2,0.819683241,1,0,1
45,4,static conscious control,f42887_e_055,NA,10,2,0.449500864,1,0,1
45,5,static conscious control,f42887_e_288,NA,9,1,0.53469136,1,0,1
45,6,static conscious control,f42887_e_089,NA,9,1,0.523681962,1,0,1
45,7,static conscious control,f42887_e_116,NA,9,1,0.554453102,1,0,1
45,8,static conscious control,f42887_e_161,NA,9,1,0.48360891,1,0,1
45,9,static conscious control,f42887_e_062,NA,9,1,0.417378664,1,0,1
45,10,static conscious control,f42887_e_144,NA,9,1,0.397528282,1,0,1
45,11,static conscious control,f42887_e_005,NA,9,1,0.474150557,1,0,1
45,12,static conscious control,f42887_e_041,NA,10,2,0.594678241,1,0,1
45,13,static conscious control,f42887_e_035,NA,9,1,1.544649208,1,0,1
45,14,static conscious control,f42887_e_050,NA,10,2,0.594582759,1,0,1
45,15,static conscious control,f42887_e_080,NA,10,2,0.509383865,1,0,1
45,16,static conscious control,f42887_e_228,NA,10,2,0.419329054,1,0,1
45,17,static conscious control,f42887_e_175,NA,10,2,0.467312837,1,0,1
45,18,static conscious control,f42887_e_189,NA,10,2,0.578502221,1,0,1
45,19,static conscious control,f42887_e_084,NA,10,2,0.504285977,1,0,1
45,20,static conscious control,f42887_e_268,NA,9,1,0.544301179,1,0,1
45,21,static conscious control,f42887_e_140,NA,9,1,0.469023122,1,0,1
45,22,static conscious control,f42887_e_179,NA,10,2,0.503796746,1,0,1
45,23,static conscious control,f42887_e_079,NA,10,2,0.852084735,1,0,1
45,24,static conscious control,f42887_e_042,NA,9,1,0.524449864,1,0,1
45,25,static conscious control,f42887_e_223,NA,9,1,0.484377435,1,0,1
45,26,static conscious control,f42887_e_150,NA,10,2,0.507169109,1,0,1
45,27,static conscious control,f42887_e_045,NA,10,2,0.574150774,1,0,1
45,28,static conscious control,f42887_e_061,NA,9,1,0.479116884,1,0,1
45,29,static conscious control,f42887_e_245,NA,10,2,1.184117393,1,0,1
45,30,static conscious control,f42887_e_014,NA,10,2,0.524000444,1,0,1
45,31,static conscious control,f42887_e_002,NA,9,1,0.53407399,1,0,1
45,32,static conscious control,f42887_e_056,NA,9,1,0.434419313,1,0,1
45,33,static conscious control,f42887_e_180,NA,10,1,0.617069325,0,0,1
45,34,static conscious control,f42887_e_215,NA,10,2,0.614422877,1,0,1
45,35,static conscious control,f42887_e_127,NA,9,1,0.517416203,1,0,1
45,36,static conscious control,f42887_e_299,NA,10,2,1.599164669,1,0,1
45,37,static conscious control,f42887_e_261,NA,9,1,3.15905218,1,0,1
45,38,static conscious control,f42887_e_209,NA,9,1,0.625767241,1,0,1
45,39,static conscious control,f42887_e_237,NA,9,1,1.411776616,1,0,1
45,40,static conscious control,f42887_e_287,NA,10,2,0.44934069,1,0,1
45,41,static conscious control,f42887_e_278,NA,9,1,0.544304601,1,0,1
45,42,static conscious control,f42887_e_280,NA,10,2,0.52922305,1,0,1
45,43,static conscious control,f42887_e_262,NA,10,2,0.591918583,1,0,1
45,44,static conscious control,f42887_e_007,NA,9,1,0.468971804,1,0,1
45,45,static conscious control,f42887_e_098,NA,9,1,0.453989468,1,0,1
45,46,static conscious control,f42887_e_060,NA,9,1,0.688889801,1,0,1
45,47,static conscious control,f42887_e_291,NA,9,1,1.557031748,1,0,1
45,48,static conscious control,f42887_e_009,NA,9,1,0.798783797,1,0,1
45,49,static conscious control,f42887_e_085,NA,9,1,5.294223503,1,0,1
45,50,static conscious control,f42887_e_108,NA,10,2,0.694203535,1,0,1
45,51,static conscious control,f42887_e_024,NA,9,1,5.498669934,1,0,1
45,52,static conscious control,f42887_e_206,NA,10,2,0.683866868,1,0,1
45,53,static conscious control,f42887_e_017,NA,9,1,0.601901001,1,0,1
45,54,static conscious control,f42887_e_122,NA,10,2,0.654203884,1,0,1
45,55,static conscious control,f42887_e_111,NA,9,1,0.704129348,1,0,1
45,56,static conscious control,f42887_e_297,NA,10,2,0.718952754,1,0,1
45,57,static conscious control,f42887_e_103,NA,10,2,0.508809416,1,0,1
45,58,static conscious control,f42887_e_073,NA,9,1,0.4988553,1,0,1
45,59,static conscious control,f42887_e_231,NA,9,1,2.3520541,1,0,1
45,60,static conscious control,f42887_e_249,NA,9,1,0.493756479,1,0,1
45,61,static conscious control,f42887_e_021,NA,9,1,0.42359466,1,0,1
45,62,static conscious control,f42887_e_296,NA,9,1,0.553723144,1,0,1
45,63,static conscious control,f42887_e_211,NA,10,2,0.619052684,1,0,1
45,64,static conscious control,f42887_e_059,NA,10,2,1.354113658,1,0,1
45,65,static conscious control,f42887_e_256,NA,9,1,0.813941858,1,0,1
45,66,static conscious control,f42887_e_224,NA,9,1,1.288640116,1,0,1
45,67,static conscious control,f42887_e_023,NA,10,2,0.788640894,1,0,1
45,68,static conscious control,f42887_e_266,NA,10,1,0.83180857,0,0,1
45,69,static conscious control,f42887_e_016,NA,9,1,0.77837234,1,0,1
45,70,static conscious control,f42887_e_048,NA,10,2,0.668389393,1,0,1
45,71,static conscious control,f42887_e_243,NA,10,2,0.514152075,1,0,1
45,72,static conscious control,f42887_e_166,NA,9,1,0.564122015,1,0,1
45,73,static conscious control,f42887_e_246,NA,9,1,0.487275185,1,0,1
45,74,static conscious control,f42887_e_220,NA,9,1,0.523883813,1,0,1
45,75,static conscious control,f42887_e_181,NA,9,1,0.468554419,1,0,1
45,76,static conscious control,f42887_e_107,NA,10,2,0.593800861,1,0,1
45,77,static conscious control,f42887_e_265,NA,10,2,0.551517719,1,0,1
45,78,static conscious control,f42887_e_238,NA,9,1,0.538508478,1,0,1
45,79,static conscious control,f42887_e_219,NA,9,1,0.533567965,1,0,1
45,80,static conscious control,f42887_e_063,NA,9,1,0.908309859,1,0,1
45,81,static conscious control,f42887_e_033,NA,10,2,0.584049218,1,0,1
45,82,static conscious control,f42887_e_006,NA,10,2,0.638854858,1,0,1
45,83,static conscious control,f42887_e_152,NA,10,2,0.523837471,1,0,1
45,84,static conscious control,f42887_e_196,NA,10,2,0.393764348,1,0,1
45,85,static conscious control,f42887_e_193,NA,10,2,1.353685075,1,0,1
45,86,static conscious control,f42887_e_043,NA,10,2,0.653638143,1,0,1
45,87,static conscious control,f42887_e_208,NA,10,2,0.483573765,1,0,1
45,88,static conscious control,f42887_e_248,NA,9,1,0.661681678,1,0,1
45,89,static conscious control,f42887_e_190,NA,9,1,0.563483807,1,0,1
45,90,static conscious control,f42887_e_164,NA,10,2,0.498116633,1,0,1
45,91,static conscious control,f42887_e_234,NA,9,1,0.483846528,1,0,1
45,92,static conscious control,f42887_e_151,NA,10,2,0.548535994,1,0,1
45,93,static conscious control,f42887_e_146,NA,9,2,0.473820878,0,0,1
45,94,static conscious control,f42887_e_259,NA,10,2,0.553697952,1,0,1
45,95,static conscious control,f42887_e_026,NA,9,1,0.433746582,1,0,1
45,96,static conscious control,f42887_e_205,NA,10,2,0.511849923,1,0,1
45,97,static conscious control,f42887_e_066,NA,10,2,0.534184091,1,0,1
45,98,static conscious control,f42887_e_034,NA,10,2,0.563453016,1,0,1
45,99,static conscious control,f42887_e_109,NA,10,2,0.517549941,1,0,1
45,100,static conscious control,f42887_e_276,NA,10,2,0.427353306,1,0,1
45,101,static conscious control,f42887_e_282,NA,10,2,0.627950584,1,0,1
45,102,static conscious control,f42887_e_132,NA,9,1,0.828492812,1,0,1
45,103,static conscious control,f42887_e_019,NA,9,1,1.018406328,1,0,1
45,104,static conscious control,f42887_e_112,NA,9,1,0.371572315,1,0,1
45,105,static conscious control,f42887_e_295,NA,9,1,0.388200244,1,0,1
45,106,static conscious control,f42887_e_168,NA,9,1,0.461526356,1,0,1
45,107,static conscious control,f42887_e_149,NA,9,1,0.343902331,1,0,1
45,108,static conscious control,f42887_e_018,NA,9,1,0.388090144,1,0,1
45,109,static conscious control,f42887_e_072,NA,9,1,0.374516096,1,0,1
45,110,static conscious control,f42887_e_145,NA,10,1,0.476067669,0,0,1
45,111,static conscious control,f42887_e_212,NA,10,2,0.734196656,1,0,1
45,112,static conscious control,f42887_e_286,NA,10,2,0.438418376,1,0,1
45,113,static conscious control,f42887_e_138,NA,9,1,0.428323992,1,0,1
45,114,static conscious control,f42887_e_191,NA,9,1,0.463448133,1,0,1
45,115,static conscious control,f42887_e_155,NA,9,1,0.383393158,1,0,1
45,116,static conscious control,f42887_e_015,NA,10,2,0.498104815,1,0,1
45,117,static conscious control,f42887_e_039,NA,9,1,0.628097696,1,0,1
45,118,static conscious control,f42887_e_187,NA,10,2,0.763684848,1,0,1
45,119,static conscious control,f42887_e_131,NA,10,2,0.503226651,1,0,1
45,120,static conscious control,f42887_e_003,NA,10,2,0.583700567,1,0,1
45,121,static conscious control,f42887_e_154,NA,10,2,0.53354806,1,0,1
45,122,static conscious control,f42887_e_247,NA,10,2,0.513493339,1,0,1
45,123,static conscious control,f42887_e_123,NA,9,1,0.491686346,1,0,1
45,124,static conscious control,f42887_e_077,NA,9,1,0.44823129,1,0,1
45,125,static conscious control,f42887_e_067,NA,9,1,0.428165062,1,0,1
45,126,static conscious control,f42887_e_289,NA,9,1,0.4634839,1,0,1
45,127,static conscious control,f42887_e_029,NA,9,1,0.407395934,1,0,1
45,128,static conscious control,f42887_e_170,NA,9,1,0.567978632,1,0,1
45,129,static conscious control,f42887_e_207,NA,9,1,0.393729825,1,0,1
45,130,static conscious control,f42887_e_065,NA,9,1,0.37794382,1,0,1
45,131,static conscious control,f42887_e_227,NA,9,1,0.458369839,1,0,1
45,132,static conscious control,f42887_e_200,NA,9,1,0.593371657,1,0,1
45,133,static conscious control,f42887_e_075,NA,10,2,0.663493355,1,0,1
45,134,static conscious control,f42887_e_254,NA,10,2,1.411609911,1,0,1
45,135,static conscious control,f42887_e_251,NA,9,1,0.393310573,1,0,1
45,136,static conscious control,f42887_e_047,NA,9,1,0.427960101,1,0,1
45,137,static conscious control,f42887_e_188,NA,10,2,0.517859714,1,0,1
45,138,static conscious control,f42887_e_022,NA,9,1,0.551660476,1,0,1
45,139,static conscious control,f42887_e_174,NA,9,1,0.8543421,1,0,1
45,140,static conscious control,f42887_e_092,NA,9,1,0.443338674,1,0,1
45,141,static conscious control,f42887_e_235,NA,10,2,0.577235446,1,0,1
45,142,static conscious control,f42887_e_128,NA,10,2,0.613371327,1,0,1
45,143,static conscious control,f42887_e_030,NA,10,2,1.043312299,1,0,1
45,144,static conscious control,f42887_e_285,NA,10,1,1.284995302,0,0,1
45,145,static conscious control,f42887_e_013,NA,10,2,0.594578716,1,0,1
45,146,static conscious control,f42887_e_240,NA,9,1,0.431592164,1,0,1
45,147,static conscious control,f42887_e_264,NA,10,2,0.704755427,1,0,1
45,148,static conscious control,f42887_e_252,NA,9,1,0.523530497,1,0,1
45,149,static conscious control,f42887_e_097,NA,9,1,0.687408425,1,0,1
45,150,static conscious control,f42887_e_141,NA,9,1,0.416957546,1,0,1
45,151,static conscious control,f42887_e_121,NA,10,2,0.491697543,1,0,1
45,152,static conscious control,f42887_e_153,NA,10,2,0.557241996,1,0,1
45,153,static conscious control,f42887_e_258,NA,9,1,0.637183761,1,0,1
45,154,static conscious control,f42887_e_272,NA,9,1,0.46371934,1,0,1
45,155,static conscious control,f42887_e_270,NA,9,1,0.441643006,1,0,1
45,156,static conscious control,f42887_e_057,NA,10,2,0.391481168,1,0,1
45,157,static conscious control,f42887_e_126,NA,10,2,0.413511161,1,0,1
45,158,static conscious control,f42887_e_093,NA,9,1,0.493401919,1,0,1
45,159,static conscious control,f42887_e_222,NA,9,1,0.383453184,1,0,1
45,160,static conscious control,f42887_e_078,NA,10,2,0.473465074,1,0,1
45,161,static conscious control,f42887_e_271,NA,10,2,0.463232287,1,0,1
45,162,static conscious control,f42887_e_087,NA,9,1,0.40790196,1,0,1
45,163,static conscious control,f42887_e_148,NA,10,2,0.593625136,1,0,1
45,164,static conscious control,f42887_e_233,NA,10,2,0.523578082,1,0,1
45,165,static conscious control,f42887_e_236,NA,9,1,0.547286015,1,0,1
45,166,static conscious control,f42887_e_203,NA,9,1,0.436939488,1,0,1
45,167,static conscious control,f42887_e_293,NA,10,2,0.417072933,1,0,1
45,168,static conscious control,f42887_e_173,NA,10,2,0.557577584,1,0,1
45,169,static conscious control,f42887_e_143,NA,9,1,0.433162802,1,0,1
45,170,static conscious control,f42887_e_242,NA,10,2,0.523420396,1,0,1
45,171,static conscious control,f42887_e_257,NA,10,2,0.511368157,1,0,1
45,172,static conscious control,f42887_e_198,NA,9,1,0.443130292,1,0,1
45,173,static conscious control,f42887_e_226,NA,10,2,0.623725722,1,0,1
45,174,static conscious control,f42887_e_139,NA,9,1,0.471645,1,0,1
45,175,static conscious control,f42887_e_177,NA,9,1,0.421477563,1,0,1
45,176,static conscious control,f42887_e_298,NA,9,1,0.413439005,1,0,1
45,177,static conscious control,f42887_e_113,NA,10,2,0.602757855,1,0,1
45,178,static conscious control,f42887_e_156,NA,10,2,0.623395422,1,0,1
45,179,static conscious control,f42887_e_167,NA,10,2,0.591438061,1,0,1
45,180,static conscious control,f42887_e_028,NA,10,2,0.563167502,1,0,1
45,181,static conscious control,f42887_e_225,NA,9,1,0.414182959,1,0,1
45,182,static conscious control,f42887_e_213,NA,10,2,0.563057713,1,0,1
45,183,static conscious control,f42887_e_095,NA,9,1,0.523578704,1,0,1
45,184,static conscious control,f42887_e_037,NA,9,1,0.503417927,1,0,1
45,185,static conscious control,f42887_e_273,NA,10,2,0.537467814,1,0,1
45,186,static conscious control,f42887_e_260,NA,9,1,0.543374036,1,0,1
45,187,static conscious control,f42887_e_178,NA,10,2,0.593333091,1,0,1
45,188,static conscious control,f42887_e_263,NA,10,2,0.561361734,1,0,1
45,189,static conscious control,f42887_e_036,NA,10,2,0.493157459,1,0,1
45,190,static conscious control,f42887_e_054,NA,9,1,0.563126759,1,0,1
45,191,static conscious control,f42887_e_010,NA,10,2,1.531249951,1,0,1
45,192,static conscious control,f42887_e_094,NA,9,1,0.390374879,1,0,1
45,193,static conscious control,f42887_e_157,NA,10,2,0.456636227,1,0,1
45,194,static conscious control,f42887_e_115,NA,9,1,0.483537065,1,0,1
45,195,static conscious control,f42887_e_283,NA,9,1,0.553330329,1,0,1
45,196,static conscious control,f42887_e_136,NA,10,2,0.543316498,1,0,1
45,197,static conscious control,f42887_e_071,NA,10,2,0.503179999,1,0,1
45,198,static conscious control,f42887_e_142,NA,10,2,0.458925627,1,0,1
45,199,static conscious control,f42887_e_119,NA,9,1,0.548771745,1,0,1
45,200,static conscious control,f42887_e_004,NA,9,1,0.813048615,1,0,1
45,201,static conscious control,f42887_e_214,NA,9,1,1.036728991,1,0,1
45,202,static conscious control,f42887_e_172,NA,10,2,0.497712933,1,0,1
45,203,static conscious control,f42887_e_099,NA,10,2,0.553418036,1,0,1
45,204,static conscious control,f42887_e_100,NA,9,1,1.102810572,1,0,1
45,205,static conscious control,f42887_e_267,NA,10,2,0.625120014,1,0,1
45,206,static conscious control,f42887_e_129,NA,10,2,0.493201935,1,0,1
45,207,static conscious control,f42887_e_239,NA,10,2,0.521479336,1,0,1
45,208,static conscious control,f42887_e_274,NA,9,1,0.648732153,1,0,1
45,209,static conscious control,f42887_e_216,NA,10,2,0.541388811,1,0,1
45,210,static conscious control,f42887_e_184,NA,10,2,0.393171237,1,0,1
45,211,static conscious control,f42887_e_081,NA,10,2,0.577162357,1,0,1
45,212,static conscious control,f42887_e_083,NA,10,2,0.59738596,1,0,1
45,213,static conscious control,f42887_e_290,NA,9,1,0.791461201,1,0,1
45,214,static conscious control,f42887_e_277,NA,9,1,0.48318997,1,0,1
45,215,static conscious control,f42887_e_091,NA,10,2,0.511380286,1,0,1
45,216,static conscious control,f42887_e_253,NA,10,2,0.563232194,1,0,1
45,217,static conscious control,f42887_e_199,NA,9,1,0.463135249,1,0,1
45,218,static conscious control,f42887_e_185,NA,10,2,0.502913768,1,0,1
45,219,static conscious control,f42887_e_096,NA,9,1,0.464085097,1,0,1
45,220,static conscious control,f42887_e_027,NA,10,2,0.318799174,1,0,1
45,221,static conscious control,f42887_e_110,NA,9,1,0.381192087,1,0,1
45,222,static conscious control,f42887_e_201,NA,9,1,0.56303252,1,0,1
45,223,static conscious control,f42887_e_117,NA,10,2,0.467363533,1,0,1
45,224,static conscious control,f42887_e_040,NA,10,2,0.583078221,1,0,1
45,225,static conscious control,f42887_e_229,NA,9,1,0.453042731,1,0,1
45,226,static conscious control,f42887_e_176,NA,9,1,0.521400649,1,0,1
45,227,static conscious control,f42887_e_204,NA,9,1,0.471078326,1,0,1
45,228,static conscious control,f42887_e_160,NA,9,1,0.382853231,1,0,1
45,229,static conscious control,f42887_e_046,NA,10,2,0.522731182,1,0,1
45,230,static conscious control,f42887_e_074,NA,10,2,0.491180632,1,0,1
45,231,static conscious control,f42887_e_101,NA,9,1,0.4739316,1,0,1
45,232,static conscious control,f42887_e_158,NA,9,1,0.41720947,1,0,1
45,233,static conscious control,f42887_e_147,NA,10,2,0.573117574,1,0,1
45,234,static conscious control,f42887_e_292,NA,10,2,0.453163406,1,0,1
45,235,static conscious control,f42887_e_052,NA,10,2,0.552978879,1,0,1
45,236,static conscious control,f42887_e_020,NA,10,2,0.552844831,1,0,1
45,237,static conscious control,f42887_e_169,NA,10,2,0.521283395,1,0,1
45,238,static conscious control,f42887_e_195,NA,9,1,0.47276093,1,0,1
45,239,static conscious control,f42887_e_070,NA,9,1,0.522720607,1,0,1
45,240,static conscious control,f42887_e_086,NA,9,1,0.492601671,1,0,1
45,241,static conscious control,f42887_e_001,NA,10,2,0.592605621,1,0,1
45,242,static conscious control,f42887_e_232,NA,9,1,0.521172673,1,0,1
45,243,static conscious control,f42887_e_120,NA,10,2,0.532522635,1,0,1
45,244,static conscious control,f42887_e_218,NA,9,1,0.481225583,1,0,1
45,245,static conscious control,f42887_e_118,NA,9,1,0.461352186,1,0,1
45,246,static conscious control,f42887_e_279,NA,9,1,0.47402304,1,0,1
45,247,static conscious control,f42887_e_186,NA,9,1,0.382825551,1,0,1
45,248,static conscious control,f42887_e_159,NA,9,1,0.35277255,1,0,1
45,249,static conscious control,f42887_e_269,NA,10,2,0.827103186,1,0,1
45,250,static conscious control,f42887_e_082,NA,10,2,0.557339345,1,0,1
45,251,static conscious control,f42887_e_068,NA,10,2,0.542556682,1,0,1
45,252,static conscious control,f42887_e_000,NA,9,1,0.737364991,1,0,1
45,253,static conscious control,f42887_e_130,NA,10,2,0.49756831,1,0,1
45,254,static conscious control,f42887_e_053,NA,10,2,0.547315561,1,0,1
45,255,static conscious control,f42887_e_008,NA,9,1,0.333245626,1,0,1
45,256,static conscious control,f42887_e_182,NA,10,2,0.662705237,1,0,1
45,257,static conscious control,f42887_e_134,NA,10,2,1.513138468,1,0,1
45,258,static conscious control,f42887_e_031,NA,9,1,1.506785625,1,0,1
45,259,static conscious control,f42887_e_076,NA,10,2,0.50243449,1,0,1
45,260,static conscious control,f42887_e_049,NA,9,1,0.351184806,1,0,1
45,261,static conscious control,f42887_e_197,NA,9,1,0.442590054,1,0,1
45,262,static conscious control,f42887_e_192,NA,10,2,0.507471418,1,0,1
45,263,static conscious control,f42887_e_064,NA,10,2,0.573062213,1,0,1
45,264,static conscious control,f42887_e_284,NA,10,2,0.49406252,1,0,1
45,265,static conscious control,f42887_e_032,NA,9,1,0.442627998,1,0,1
45,266,static conscious control,f42887_e_250,NA,9,1,0.463208339,1,0,1
45,267,static conscious control,f42887_e_281,NA,9,1,0.672568224,1,0,1
45,268,static conscious control,f42887_e_090,NA,10,2,0.607453286,1,0,1
45,269,static conscious control,f42887_e_202,NA,9,1,0.442464403,1,0,1
45,270,static conscious control,f42887_e_163,NA,9,1,1.913082734,1,0,1
45,271,static conscious control,f42887_e_221,NA,10,2,0.542258416,1,0,1
45,272,static conscious control,f42887_e_058,NA,9,1,0.39721913,1,0,1
45,273,static conscious control,f42887_e_105,NA,9,1,0.46262798,1,0,1
