Subject,Block,Trial,Stimulus,Group,RT,Acc,Location,Eye,Response
25,1,225,f42887_e_092,1,0.906170973,1,9,1,3
25,1,226,f42887_e_204,1,0.832739033,1,9,1,3
25,1,227,f42887_e_051,1,1.157946955,0,9,1,4
25,1,228,f42887_e_244,1,0.91630327,1,9,1,3
25,1,229,f42887_e_247,1,0.876463294,1,9,1,3
25,1,230,f42887_e_126,1,1.08060647,1,10,2,4
25,1,231,f42887_e_202,1,1.128005703,1,9,1,3
25,1,232,f42887_e_148,1,1.108982376,1,9,2,3
25,1,233,f42887_e_153,1,1.033946212,1,10,2,4
25,1,234,f42887_e_298,1,0.801678121,1,9,1,3
25,1,235,f42887_e_020,1,0.813605917,1,10,2,4
25,1,236,f42887_e_275,1,0.850177419,1,10,2,4
25,1,237,f42887_e_067,1,1.012493846,1,9,2,3
25,1,238,f42887_e_044,1,0.842433418,1,10,1,4
25,1,239,f42887_e_061,1,0.747971472,1,10,2,4
25,1,240,f42887_e_124,1,0.834231912,1,10,1,4
25,1,241,f42887_e_241,1,0.845226036,1,9,1,3
25,1,242,f42887_e_136,1,0.684762957,1,10,1,4
25,1,243,f42887_e_276,1,0.758938849,1,10,1,4
25,1,244,f42887_e_265,1,0.656234964,1,10,1,4
25,1,245,f42887_e_064,1,0.86724383,1,9,2,3
25,1,246,f42887_e_277,1,0.789241813,1,10,1,4
25,1,247,f42887_e_143,1,1.036867591,1,9,2,3
25,1,248,f42887_e_032,1,0.886612075,1,10,2,4
25,1,249,f42887_e_107,1,0.798561735,1,9,2,3
25,1,250,f42887_e_018,1,0.847980087,1,10,1,4
25,1,251,f42887_e_193,1,1.088583111,1,9,2,3
25,1,252,f42887_e_289,1,0.983580503,1,9,1,3
25,1,253,f42887_e_084,1,0.928970041,1,9,2,3
25,1,254,f42887_e_155,1,1.093001723,1,9,2,3
25,1,255,f42887_e_192,1,1.028783026,1,10,2,4
25,1,256,f42887_e_105,1,1.160831011,1,9,2,3
25,1,257,f42887_e_182,1,0.945507413,1,9,1,3
25,1,258,f42887_e_177,1,0.960000473,1,10,1,4
25,1,259,f42887_e_251,1,0.998689376,1,9,2,3
25,1,260,f42887_e_292,1,1.264037188,1,10,1,4
25,1,261,f42887_e_040,1,1.26751653,1,9,2,3
25,1,262,f42887_e_123,1,1.402712624,1,10,2,4
25,1,263,f42887_e_021,1,1.705845214,1,10,1,4
25,1,264,f42887_e_158,1,0.901537448,1,10,2,4
25,1,265,f42887_e_057,1,1.305440644,1,10,1,4
25,1,266,f42887_e_146,1,0.928910015,1,9,1,3
25,1,267,f42887_e_218,1,0.999702668,1,10,2,4
25,1,268,f42887_e_111,1,1.067070719,1,9,1,3
25,1,269,f42887_e_003,1,1.097610367,1,9,2,3
25,1,270,f42887_e_138,1,0.852081463,1,10,2,4
25,1,271,f42887_e_000,1,0.775503279,1,10,2,4
25,1,272,f42887_e_041,1,0.842286619,1,10,2,4
25,1,273,f42887_e_063,1,0.841753225,1,9,2,3
25,1,274,f42887_e_001,1,0.978217334,1,9,1,3
25,1,275,f42887_e_252,1,0.926193596,1,9,2,3
25,1,276,f42887_e_178,1,1.007300802,1,9,2,3
25,1,277,f42887_e_284,1,1.1858271,1,9,1,3
25,1,278,f42887_e_102,1,1.012743903,1,9,2,3
25,1,279,f42887_e_093,1,1.253865391,1,9,2,3
25,1,280,f42887_e_098,1,0.797311449,1,9,2,3
25,1,281,f42887_e_295,1,1.155868431,1,10,2,4
25,1,282,f42887_e_149,1,1.276614075,1,10,1,4
25,1,283,f42887_e_022,1,0.764315392,1,10,2,4
25,1,284,f42887_e_299,1,0.915667863,1,9,2,3
25,1,285,f42887_e_268,1,0.846924186,1,9,1,3
25,1,286,f42887_e_100,1,0.766325181,1,10,2,4
25,1,287,f42887_e_216,1,0.922068895,1,10,1,4
25,1,288,f42887_e_248,1,1.152551751,1,10,1,4
25,1,289,f42887_e_118,1,0.871188764,1,9,2,3
25,1,290,f42887_e_086,1,0.787789366,1,10,2,4
25,1,291,f42887_e_127,1,1.089021956,1,9,2,3
25,1,292,f42887_e_167,1,0.971047781,1,9,1,3
25,1,293,f42887_e_116,1,0.926585788,1,10,1,4
25,1,294,f42887_e_043,1,0.758465793,1,10,2,4
25,1,295,f42887_e_272,1,0.712612001,1,9,2,3
25,1,296,f42887_e_013,1,0.923195085,1,10,1,4
25,1,297,f42887_e_112,1,0.969112325,1,10,2,4
25,1,298,f42887_e_291,1,0.813126951,1,10,2,4
25,1,299,f42887_e_115,1,1.138876975,1,10,1,4
25,1,300,f42887_e_130,1,1.017140122,1,10,1,4
25,2,301,f42887_e_130,1,1.108680379,1,9,1,3
25,2,302,f42887_e_181,1,1.558960185,1,9,2,3
25,2,303,f42887_e_037,1,0.929210768,1,10,2,4
25,2,304,f42887_e_177,1,0.629504647,1,10,2,4
25,2,305,f42887_e_009,1,0.649289343,1,10,2,4
25,2,306,f42887_e_061,1,1.038827306,1,10,1,4
25,2,307,f42887_e_033,1,0.859166731,1,10,2,4
25,2,308,f42887_e_136,1,0.758654891,1,10,2,4
25,2,309,f42887_e_111,1,0.908734371,1,9,1,3
25,2,310,f42887_e_269,1,0.85877174,1,10,2,4
25,2,311,f42887_e_102,1,0.758701543,1,9,2,3
25,2,312,f42887_e_122,1,0.798539653,1,9,1,3
25,2,313,f42887_e_094,1,0.918566537,1,9,2,3
25,2,314,f42887_e_239,1,0.948537336,1,10,1,4
25,2,315,f42887_e_222,1,0.678263333,1,9,2,3
25,2,316,f42887_e_021,1,0.648834948,1,10,2,4
25,2,317,f42887_e_257,1,0.808455171,1,10,2,4
25,2,318,f42887_e_060,1,0.768568543,1,9,2,3
25,2,319,f42887_e_001,1,0.788397714,1,9,2,3
25,2,320,f42887_e_287,1,1.038118499,1,9,2,3
25,2,321,f42887_e_293,1,0.81898557,1,10,2,4
25,2,322,f42887_e_014,1,0.767133824,1,9,1,3
25,2,323,f42887_e_205,1,1.03844009,1,9,1,3
25,2,324,f42887_e_242,1,0.847455092,1,10,1,4
25,2,325,f42887_e_125,1,0.788265532,1,9,2,3
25,2,326,f42887_e_258,1,0.928239152,1,9,1,3
25,2,327,f42887_e_155,1,0.957545308,1,9,2,3
25,2,328,f42887_e_198,1,1.02804063,1,9,1,3
25,2,329,f42887_e_262,1,0.737970113,1,9,1,3
25,2,330,f42887_e_103,1,0.788227588,1,10,1,4
25,2,331,f42887_e_030,1,0.937422848,1,9,2,3
25,2,332,f42887_e_007,1,0.988160222,1,10,1,4
25,2,333,f42887_e_064,1,1.027698823,1,9,1,3
25,2,334,f42887_e_208,1,0.90785606,1,9,2,3
25,2,335,f42887_e_274,1,1.088086107,1,10,1,4
25,2,336,f42887_e_026,1,1.168064945,1,9,1,3
25,2,337,f42887_e_240,1,0.897399684,1,10,1,4
25,2,338,f42887_e_041,1,0.967644948,1,9,1,3
25,2,339,f42887_e_168,1,0.997992077,1,10,1,4
25,2,340,f42887_e_015,1,0.898145502,1,9,1,3
25,2,341,f42887_e_151,1,1.007826109,1,9,1,3
25,2,342,f42887_e_157,1,0.847535956,1,9,1,3
25,2,343,f42887_e_248,1,0.858093102,1,9,1,3
25,2,344,f42887_e_280,1,0.827819995,1,9,2,3
25,2,345,f42887_e_004,1,0.947518446,1,10,2,4
25,2,346,f42887_e_073,1,0.738157034,1,10,1,4
25,2,347,f42887_e_217,1,0.78755517,1,9,1,3
25,2,348,f42887_e_017,1,1.037609676,1,9,2,3
25,2,349,f42887_e_148,1,0.967413863,1,9,1,3
25,2,350,f42887_e_189,1,1.027493552,1,10,2,4
25,2,351,f42887_e_113,1,0.627106709,1,10,2,4
25,2,352,f42887_e_153,1,0.697105649,1,10,1,4
25,2,353,f42887_e_124,1,0.647139596,1,10,2,4
25,2,354,f42887_e_020,1,0.806346479,1,9,1,3
25,2,355,f42887_e_128,1,0.887169728,1,10,2,4
25,2,356,f42887_e_235,1,0.637415664,0,10,1,3
25,2,357,f42887_e_193,1,0.947684217,1,10,1,4
25,2,358,f42887_e_075,1,0.866372984,1,10,2,4
25,2,359,f42887_e_199,1,0.887625989,1,10,1,4
25,2,360,f42887_e_025,1,0.806243533,1,10,1,4
25,2,361,f42887_e_170,1,0.946762675,1,9,1,3
25,2,362,f42887_e_203,1,0.966829774,1,9,2,3
25,2,363,f42887_e_070,1,0.737172356,1,10,1,4
25,2,364,f42887_e_200,1,0.826581216,1,9,1,3
25,2,365,f42887_e_114,1,0.827436511,1,10,1,4
25,2,366,f42887_e_106,1,0.706469424,1,9,1,3
25,2,367,f42887_e_253,1,0.747150389,1,9,2,3
25,2,368,f42887_e_084,1,0.776189071,1,10,1,4
25,2,369,f42887_e_283,1,0.777171572,1,10,1,4
25,2,370,f42887_e_011,1,0.846704609,1,9,2,3
25,2,371,f42887_e_039,1,0.826893166,1,9,2,3
25,2,372,f42887_e_179,1,0.836720666,1,9,2,3
25,2,373,f42887_e_264,1,0.77671189,1,9,2,3
25,2,374,f42887_e_166,1,0.846163129,1,9,2,3
25,2,375,f42887_e_118,1,0.806752978,1,10,1,4
25,2,376,f42887_e_159,1,0.826759117,1,9,2,3
25,2,377,f42887_e_298,1,0.666649975,1,10,2,4
25,2,378,f42887_e_097,1,0.657013439,1,9,2,3
25,2,379,f42887_e_186,1,0.558115775,1,9,2,3
25,2,380,f42887_e_161,1,0.826865485,1,10,1,4
25,2,381,f42887_e_138,1,0.617069894,0,10,1,3
25,2,382,f42887_e_027,1,0.747383651,1,9,1,3
25,2,383,f42887_e_141,1,0.636888491,1,9,1,3
25,2,384,f42887_e_281,1,0.896548121,1,9,1,3
25,2,385,f42887_e_003,1,0.825816737,1,9,2,3
25,2,386,f42887_e_000,1,0.685368195,1,10,2,4
25,2,387,f42887_e_221,1,0.906513091,1,9,1,3
25,2,388,f42887_e_278,1,0.684638551,1,9,2,3
25,2,389,f42887_e_023,1,0.775791592,1,10,1,4
25,2,390,f42887_e_250,1,0.75615805,1,9,1,3
25,2,391,f42887_e_226,1,1.217164195,1,10,1,4
25,2,392,f42887_e_256,1,0.826593346,1,10,1,4
25,2,393,f42887_e_192,1,0.896934714,1,10,1,4
25,2,394,f42887_e_188,1,0.684916288,1,10,2,4
25,2,395,f42887_e_284,1,0.616464656,1,10,1,4
25,2,396,f42887_e_090,1,0.897051967,1,9,2,3
25,2,397,f42887_e_227,1,0.815356318,1,9,2,3
25,2,398,f42887_e_071,1,0.81624116,1,9,1,3
25,2,399,f42887_e_121,1,0.876439657,1,9,1,3
25,2,400,f42887_e_190,1,1.026625505,1,10,1,4
25,2,401,f42887_e_263,1,1.041872158,1,10,1,4
25,2,402,f42887_e_176,1,0.846012597,1,10,2,4
25,2,403,f42887_e_196,1,0.815998878,1,9,2,3
25,2,404,f42887_e_244,1,0.765853991,1,9,2,3
25,2,405,f42887_e_272,1,0.75640904,1,9,2,3
25,2,406,f42887_e_178,1,0.845969365,1,9,2,3
25,2,407,f42887_e_035,1,0.755345986,0,10,2,3
25,2,408,f42887_e_077,1,0.915452639,1,9,1,3
25,2,409,f42887_e_140,1,0.815603887,1,10,2,4
25,2,410,f42887_e_038,1,0.786130715,1,9,2,3
25,2,411,f42887_e_156,1,0.81529878,1,9,1,3
25,2,412,f42887_e_108,1,0.766070769,1,9,1,3
25,2,413,f42887_e_044,1,0.905375392,1,9,2,3
25,2,414,f42887_e_224,1,0.9257787,1,9,1,3
25,2,415,f42887_e_005,1,0.895450854,1,10,1,4
25,2,416,f42887_e_089,1,0.725367723,1,10,2,4
25,2,417,f42887_e_243,1,0.705144494,1,10,2,4
25,2,418,f42887_e_055,1,0.854915445,1,9,2,3
25,2,419,f42887_e_093,1,0.744938439,1,9,2,3
25,2,420,f42887_e_120,1,1.205003448,1,10,1,4
25,2,421,f42887_e_172,1,0.834966222,1,9,2,3
25,2,422,f42887_e_223,1,0.86519983,0,10,2,3
25,2,423,f42887_e_164,1,0.935511963,1,10,1,4
25,2,424,f42887_e_267,1,0.874862181,1,10,1,4
25,2,425,f42887_e_145,1,1.075541876,1,9,1,3
25,2,426,f42887_e_218,1,0.83524396,1,9,1,3
25,2,427,f42887_e_087,1,0.945539136,1,10,1,4
25,2,428,f42887_e_175,1,0.764930272,1,10,2,4
25,2,429,f42887_e_191,1,0.954786591,1,9,1,3
25,2,430,f42887_e_254,1,0.765252174,1,9,1,3
25,2,431,f42887_e_174,1,0.985321263,1,9,2,3
25,2,432,f42887_e_231,1,1.005130218,1,9,1,3
25,2,433,f42887_e_095,1,1.022742152,1,9,1,3
25,2,434,f42887_e_160,1,0.995000409,0,10,2,3
25,2,435,f42887_e_049,1,0.914303433,1,10,2,4
25,2,436,f42887_e_207,1,0.904562084,0,9,1,4
25,2,437,f42887_e_270,1,0.934770188,1,9,2,3
25,2,438,f42887_e_100,1,0.754418845,1,10,2,4
25,2,439,f42887_e_123,1,0.8646767,1,10,1,4
25,2,440,f42887_e_053,1,1.035052187,0,9,2,4
25,2,441,f42887_e_137,1,0.864425709,1,10,2,4
25,2,442,f42887_e_288,1,0.943916563,1,9,2,3
25,2,443,f42887_e_232,1,0.804873816,1,9,1,3
25,2,444,f42887_e_117,1,0.894217363,1,9,1,3
25,2,445,f42887_e_040,1,1.059028453,1,9,2,3
25,2,446,f42887_e_275,1,1.264225042,1,10,2,4
25,2,447,f42887_e_187,1,0.993598346,1,9,2,3
25,2,448,f42887_e_183,1,1.173228753,1,9,2,3
25,2,449,f42887_e_229,1,0.933659237,1,9,1,3
25,2,450,f42887_e_074,1,1.164745777,1,10,1,4
25,2,451,f42887_e_225,1,0.964335421,1,9,2,3
25,2,452,f42887_e_247,1,0.83368048,1,9,1,3
25,2,453,f42887_e_210,1,0.824268497,1,10,2,4
25,2,454,f42887_e_234,1,0.703574793,1,10,2,4
25,2,455,f42887_e_024,1,0.734436343,1,9,2,3
25,2,456,f42887_e_171,1,0.853113727,1,10,1,4
25,2,457,f42887_e_019,1,0.68413346,1,10,2,4
25,2,458,f42887_e_194,1,0.664457309,1,10,2,4
25,2,459,f42887_e_294,1,0.624038842,1,10,2,4
25,2,460,f42887_e_219,1,0.784545152,1,9,1,3
25,2,461,f42887_e_115,1,0.663544786,1,10,2,4
25,2,462,f42887_e_042,1,0.803910598,1,10,1,4
25,2,463,f42887_e_213,1,0.893948955,1,9,2,3
25,2,464,f42887_e_260,1,0.832776977,1,10,2,4
25,2,465,f42887_e_215,1,0.914215416,1,9,1,3
25,2,466,f42887_e_109,1,1.412848964,1,10,1,4
25,2,467,f42887_e_291,1,1.084774403,1,10,1,4
25,2,468,f42887_e_091,1,0.824196963,1,9,2,3
25,2,469,f42887_e_052,1,0.964037468,1,9,2,3
25,2,470,f42887_e_013,1,0.953859451,1,10,2,4
25,2,471,f42887_e_119,1,0.98379977,1,9,2,3
25,2,472,f42887_e_132,1,0.813813987,1,9,2,3
25,2,473,f42887_e_059,1,1.183800516,1,9,1,3
25,2,474,f42887_e_069,1,0.973614911,1,9,2,3
25,2,475,f42887_e_116,1,1.094040519,1,9,2,3
25,2,476,f42887_e_081,1,1.033447342,1,9,1,3
25,2,477,f42887_e_268,1,0.993231036,1,10,2,4
25,2,478,f42887_e_058,1,0.694003881,1,10,1,4
25,2,479,f42887_e_241,1,1.043454299,1,9,1,3
25,2,480,f42887_e_078,1,0.832935906,1,10,1,4
25,2,481,f42887_e_079,1,1.063824328,1,10,1,4
25,2,482,f42887_e_065,1,0.792049049,1,9,1,3
25,2,483,f42887_e_255,1,0.993221083,1,9,1,3
25,2,484,f42887_e_067,1,1.329123621,1,9,2,3
25,2,485,f42887_e_028,1,1.043486645,1,10,1,4
25,2,486,f42887_e_099,1,1.083396599,1,9,1,3
25,2,487,f42887_e_134,1,1.11181978,1,10,1,4
25,2,488,f42887_e_289,1,0.813061638,1,9,1,3
25,2,489,f42887_e_076,1,0.742366021,1,10,2,4
25,2,490,f42887_e_047,1,0.713152237,1,10,2,4
25,2,491,f42887_e_266,1,0.713195468,0,9,2,4
25,2,492,f42887_e_296,1,0.943339627,1,9,2,3
25,2,493,f42887_e_085,1,1.113434889,1,10,1,4
25,2,494,f42887_e_016,1,0.932664295,1,9,2,3
25,2,495,f42887_e_101,1,1.093286926,1,9,1,3
25,2,496,f42887_e_068,1,1.095418633,1,9,2,3
25,2,497,f42887_e_246,1,0.993322164,1,9,2,3
25,2,498,f42887_e_152,1,1.082977349,1,10,1,4
25,2,499,f42887_e_002,1,0.872819424,1,9,1,3
25,2,500,f42887_e_104,1,0.923067258,0,9,1,4
25,2,501,f42887_e_279,1,0.952554115,1,10,1,4
25,2,502,f42887_e_105,1,0.672450123,1,10,1,4
25,2,503,f42887_e_146,1,0.892633355,1,10,1,4
25,2,504,f42887_e_012,1,0.722892342,1,9,1,3
25,2,505,f42887_e_080,1,0.683213784,1,10,2,4
25,2,506,f42887_e_236,1,0.772624199,1,10,1,4
25,2,507,f42887_e_158,1,0.892826497,1,9,1,3
25,2,508,f42887_e_197,1,0.722944904,1,10,2,4
25,2,509,f42887_e_165,1,0.732698383,1,10,2,4
25,2,510,f42887_e_271,1,0.762624084,1,10,2,4
25,2,511,f42887_e_204,1,0.672615584,0,9,2,4
25,2,512,f42887_e_144,1,1.203084164,1,9,1,3
25,2,513,f42887_e_054,1,0.752574828,1,10,1,4
25,2,514,f42887_e_045,1,0.742411741,1,10,2,4
25,2,515,f42887_e_195,1,1.197981938,1,9,1,3
25,2,516,f42887_e_010,1,0.85150235,0,10,1,3
25,2,517,f42887_e_143,1,0.972197609,1,10,1,4
25,2,518,f42887_e_131,1,0.602207969,1,10,2,4
25,2,519,f42887_e_088,1,0.821384129,1,9,2,3
25,2,520,f42887_e_092,1,1.182784114,1,10,1,4
25,2,521,f42887_e_182,1,0.782343777,1,9,2,3
25,2,522,f42887_e_051,1,0.812326083,1,9,2,3
25,2,523,f42887_e_162,1,0.72214217,1,9,2,3
25,2,524,f42887_e_062,1,1.032559389,1,9,2,3
25,2,525,f42887_e_018,1,1.262474329,1,9,2,3
25,2,526,f42887_e_277,1,1.012209888,1,10,2,4
25,2,527,f42887_e_043,1,0.632035078,1,10,2,4
25,2,528,f42887_e_261,1,0.751193604,1,9,1,3
25,2,529,f42887_e_265,1,0.802040455,1,10,2,4
25,2,530,f42887_e_201,1,0.711564808,1,9,1,3
25,2,531,f42887_e_154,1,0.799919322,1,10,1,4
25,2,532,f42887_e_295,1,0.631958879,1,10,2,4
25,2,533,f42887_e_112,1,0.801817767,1,9,2,3
25,2,534,f42887_e_276,1,0.752400037,1,9,2,3
25,2,535,f42887_e_142,1,1.021276331,1,10,1,4
25,2,536,f42887_e_184,1,0.830576223,1,9,2,3
25,2,537,f42887_e_050,1,0.821310107,1,9,2,3
25,2,538,f42887_e_082,1,0.850669448,1,10,2,4
25,2,539,f42887_e_216,1,0.951390291,1,10,1,4
25,2,540,f42887_e_259,1,0.781265483,1,10,2,4
25,2,541,f42887_e_251,1,0.821581936,1,10,2,4
25,2,542,f42887_e_285,1,1.081276088,1,9,1,3
25,2,543,f42887_e_245,1,0.948892206,1,9,1,3
25,2,544,f42887_e_286,1,0.79110729,1,9,2,3
25,2,545,f42887_e_147,1,1.591382727,1,10,1,4
25,2,546,f42887_e_135,1,1.011318514,1,9,1,3
25,2,547,f42887_e_083,1,0.691218417,1,9,1,3
25,2,548,f42887_e_212,1,0.791566662,1,9,1,3
25,2,549,f42887_e_214,1,0.929926417,1,10,1,4
25,2,550,f42887_e_292,1,1.021766182,1,9,1,3
25,2,551,f42887_e_086,1,0.831250818,1,10,1,4
25,2,552,f42887_e_299,1,1.225472069,1,10,1,4
25,2,553,f42887_e_057,1,0.731401444,1,9,2,3
25,2,554,f42887_e_228,1,0.831395752,0,10,2,3
25,2,555,f42887_e_180,1,0.881834861,1,9,2,3
25,2,556,f42887_e_150,1,1.111055612,1,9,2,3
25,2,557,f42887_e_029,1,1.001411082,1,9,1,3
25,2,558,f42887_e_233,1,0.900568321,1,9,2,3
25,2,559,f42887_e_238,1,0.830231306,1,9,1,3
25,2,560,f42887_e_022,1,1.061314735,1,10,1,4
25,2,561,f42887_e_032,1,0.751239634,1,9,1,3
25,2,562,f42887_e_297,1,0.960790455,1,9,2,3
25,2,563,f42887_e_127,1,0.890568205,1,9,2,3
25,2,564,f42887_e_206,1,0.910076718,1,9,1,3
25,2,565,f42887_e_063,1,1.141169789,1,9,2,3
25,2,566,f42887_e_290,1,1.00074955,1,10,2,4
25,2,567,f42887_e_098,1,0.700235408,1,9,2,3
25,2,568,f42887_e_211,1,0.660898657,1,9,1,3
25,2,569,f42887_e_126,1,0.920888898,1,9,2,3
25,2,570,f42887_e_237,1,0.870526921,1,9,2,3
25,2,571,f42887_e_110,1,0.820926313,1,9,2,3
25,2,572,f42887_e_282,1,0.970882009,1,10,1,4
25,2,573,f42887_e_139,1,0.921095102,1,10,1,4
25,2,574,f42887_e_173,1,0.790562389,1,9,1,3
25,2,575,f42887_e_056,1,0.800295652,1,9,2,3
25,2,576,f42887_e_169,1,0.730228911,1,10,2,4
25,2,577,f42887_e_096,1,0.940473921,1,10,2,4
25,2,578,f42887_e_006,1,0.710309234,1,9,1,3
25,2,579,f42887_e_046,1,0.710195713,1,10,2,4
25,2,580,f42887_e_167,1,0.58051612,0,9,2,4
25,2,581,f42887_e_273,1,0.910099423,1,10,1,4
25,2,582,f42887_e_107,1,0.800276991,1,10,1,4
25,2,583,f42887_e_048,1,0.850512695,1,9,1,3
25,2,584,f42887_e_072,1,0.730599021,1,10,2,4
25,2,585,f42887_e_034,1,0.789961505,1,10,1,4
25,2,586,f42887_e_008,1,0.859080268,1,9,2,3
25,2,587,f42887_e_163,1,0.849773409,1,9,2,3
25,2,588,f42887_e_252,1,0.700523099,1,10,2,4
25,2,589,f42887_e_066,1,0.92855981,1,10,1,4
25,2,590,f42887_e_220,1,0.85992841,1,9,1,3
25,2,591,f42887_e_031,1,0.869826512,1,9,1,3
25,2,592,f42887_e_249,1,0.979968979,1,10,1,4
25,2,593,f42887_e_209,1,0.72994402,1,9,2,3
25,2,594,f42887_e_202,1,0.829770691,1,9,1,3
25,2,595,f42887_e_149,1,0.869286898,1,9,2,3
25,2,596,f42887_e_185,1,0.899536679,0,9,1,4
25,2,597,f42887_e_129,1,1.050155462,1,9,2,3
25,2,598,f42887_e_133,1,0.937709917,1,10,2,4
25,2,599,f42887_e_036,1,0.748951485,1,10,2,4
25,2,600,f42887_e_230,1,0.789444285,1,9,2,3
26,1,1,f42887_e_166,1,1.151142224,1,9,2,3
26,1,2,f42887_e_087,1,2.009179031,1,9,2,3
26,1,3,f42887_e_038,1,0.969098329,1,10,2,4
26,1,4,f42887_e_074,1,1.168208635,1,9,1,3
26,1,5,f42887_e_031,1,1.558386048,1,9,1,3
26,1,6,f42887_e_266,1,1.469128653,1,9,2,3
26,1,7,f42887_e_016,1,1.198623254,1,10,2,4
26,1,8,f42887_e_004,1,1.839288419,1,9,2,3
26,1,9,f42887_e_213,1,1.518817901,1,9,1,3
26,1,10,f42887_e_179,1,1.53861597,1,10,1,4
26,1,11,f42887_e_272,1,1.308333097,1,10,2,4
26,1,12,f42887_e_278,1,1.128639866,1,10,2,4
26,1,13,f42887_e_173,1,1.448476843,1,9,2,3
26,1,14,f42887_e_020,1,1.398244871,1,9,1,3
26,1,15,f42887_e_134,1,1.686500296,1,9,1,3
26,1,16,f42887_e_106,1,1.058706862,1,10,2,4
26,1,17,f42887_e_217,1,1.047705895,1,9,2,3
26,1,18,f42887_e_092,1,1.168337085,1,9,1,3
26,1,19,f42887_e_136,1,1.107565695,1,10,2,4
26,1,20,f42887_e_118,1,1.12758863,1,10,2,4
26,1,21,f42887_e_078,1,1.198435089,1,9,1,3
26,1,22,f42887_e_082,1,1.279621605,1,9,2,3
26,1,23,f42887_e_050,1,1.298197379,1,10,1,4
26,1,24,f42887_e_232,1,1.138374061,1,9,2,3
26,1,25,f42887_e_034,1,0.987576444,1,10,2,4
26,1,26,f42887_e_161,1,0.897855945,1,10,1,4
26,1,27,f42887_e_027,1,1.298353821,1,9,1,3
26,1,28,f42887_e_138,1,1.077863926,1,9,1,3
26,1,29,f42887_e_061,1,1.347946031,1,9,2,3
26,1,30,f42887_e_062,1,1.317943509,1,9,2,3
26,1,31,f42887_e_264,1,1.167833238,1,10,2,4
26,1,32,f42887_e_127,1,1.116625607,1,9,1,3
26,1,33,f42887_e_063,1,0.867145549,1,9,1,3
26,1,34,f42887_e_160,1,1.12775409,1,10,1,4
26,1,35,f42887_e_143,1,1.107661177,1,9,1,3
26,1,36,f42887_e_237,1,1.157736397,1,9,1,3
26,1,37,f42887_e_028,1,1.027244739,1,9,1,3
26,1,38,f42887_e_249,1,1.042198103,1,10,1,4
26,1,39,f42887_e_196,1,1.167678352,1,9,1,3
26,1,40,f42887_e_299,1,1.237535468,1,9,2,3
26,1,41,f42887_e_273,1,1.117876827,1,10,1,4
26,1,42,f42887_e_125,1,1.347603602,1,9,2,3
26,1,43,f42887_e_045,1,1.317469831,1,9,2,3
26,1,44,f42887_e_033,1,1.437750504,1,10,1,4
26,1,45,f42887_e_234,1,1.417450765,1,9,2,3
26,1,46,f42887_e_077,1,1.33772074,1,10,1,4
26,1,47,f42887_e_117,1,1.417159965,1,9,1,3
26,1,48,f42887_e_099,1,1.277395348,1,10,1,4
26,1,49,f42887_e_116,1,1.017199215,1,9,1,3
26,1,50,f42887_e_022,1,1.157742306,1,10,2,4
26,1,51,f42887_e_124,1,1.187332731,1,9,2,3
26,1,52,f42887_e_002,1,1.067523559,1,9,2,3
26,1,53,f42887_e_297,1,1.157325544,1,10,2,4
26,1,54,f42887_e_098,1,1.116784226,1,10,1,4
26,1,55,f42887_e_084,1,1.427249964,1,10,1,4
26,1,56,f42887_e_068,1,1.207169056,1,10,2,4
26,1,57,f42887_e_178,1,1.077087629,1,9,2,3
26,1,58,f42887_e_207,1,1.057134362,1,10,2,4
26,1,59,f42887_e_057,1,0.987234637,1,9,2,3
26,1,60,f42887_e_149,1,1.086533512,1,9,1,3
26,1,61,f42887_e_284,1,0.99620622,1,10,2,4
26,1,62,f42887_e_239,1,1.356774547,1,9,2,3
26,1,63,f42887_e_219,1,1.25017207,1,9,2,3
26,1,64,f42887_e_066,1,1.456949556,1,10,2,4
26,1,65,f42887_e_180,1,1.026711034,1,10,2,4
26,1,66,f42887_e_040,1,1.556752278,1,9,2,3
26,1,67,f42887_e_215,1,1.16653972,1,9,1,3
26,1,68,f42887_e_188,1,1.126807978,1,9,2,3
26,1,69,f42887_e_011,1,1.026943986,1,10,2,4
26,1,70,f42887_e_075,1,1.026618973,1,10,1,4
26,1,71,f42887_e_081,1,1.156892609,1,9,2,3
26,1,72,f42887_e_184,1,1.136483081,1,9,1,3
26,1,73,f42887_e_156,1,1.166360264,1,9,2,3
26,1,74,f42887_e_223,1,1.136401284,1,9,1,3
26,1,75,f42887_e_147,1,1.336837764,1,10,1,4
26,1,76,f42887_e_008,1,0.96674891,1,10,1,4
26,1,77,f42887_e_013,1,1.266037024,1,9,2,3
26,1,78,f42887_e_244,1,0.966641609,1,9,1,3
26,1,79,f42887_e_252,1,1.076655005,1,9,1,3
26,1,80,f42887_e_024,1,1.826431617,1,9,2,3
26,1,81,f42887_e_073,1,1.666283598,1,9,1,3
26,1,82,f42887_e_131,1,1.296172972,1,10,2,4
26,1,83,f42887_e_169,1,1.532156778,1,10,1,4
26,1,84,f42887_e_210,1,1.506879531,1,9,2,3
26,1,85,f42887_e_009,1,1.18609022,1,9,1,3
26,1,86,f42887_e_095,1,1.106183849,1,10,2,4
26,1,87,f42887_e_262,1,1.232904431,1,9,2,3
26,1,88,f42887_e_086,1,1.445677383,1,9,2,3
26,1,89,f42887_e_044,1,1.315892044,1,9,2,3
