Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,Block
36,570,bCFS,f42887_e_027,0,10,2,0.786695479,1,2
36,571,bCFS,f42887_e_197,0,10,2,1.152894345,1,2
36,572,bCFS,f42887_e_004,1,10,2,1.197841974,1,2
36,573,bCFS,f42887_e_288,1,9,1,1.177116389,1,2
36,574,bCFS,f42887_e_194,1,9,1,0.65410498,1,2
36,575,bCFS,f42887_e_042,1,10,2,0.674299036,1,2
36,576,bCFS,f42887_e_066,0,10,2,1.78660995,1,2
36,577,bCFS,f42887_e_148,1,10,2,1.656711929,1,2
36,578,bCFS,f42887_e_045,0,9,1,0.763922155,1,2
36,579,bCFS,f42887_e_238,1,9,1,0.603997881,1,2
36,580,bCFS,f42887_e_067,1,10,2,0.736382487,1,2
36,581,bCFS,f42887_e_081,1,9,2,0.574597707,0,2
36,582,bCFS,f42887_e_051,0,10,2,1.638070783,1,2
36,583,bCFS,f42887_e_095,0,9,1,0.614463621,1,2
36,584,bCFS,f42887_e_092,0,10,2,0.766754591,1,2
36,585,bCFS,f42887_e_043,1,9,1,1.10262645,1,2
36,586,bCFS,f42887_e_160,1,10,2,1.024427005,1,2
36,587,bCFS,f42887_e_173,1,9,1,0.676512237,1,2
36,588,bCFS,f42887_e_009,0,9,1,1.052330563,1,2
36,589,bCFS,f42887_e_120,1,9,1,0.765099045,1,2
36,590,bCFS,f42887_e_248,0,9,1,0.744616365,1,2
36,591,bCFS,f42887_e_164,0,9,1,0.572827084,1,2
36,592,bCFS,f42887_e_153,1,9,1,0.802567014,1,2
36,593,bCFS,f42887_e_270,0,9,1,0.76548564,1,2
36,594,bCFS,f42887_e_294,0,9,1,0.986753142,1,2
36,595,bCFS,f42887_e_282,1,9,1,0.566179707,1,2
36,596,bCFS,f42887_e_005,0,10,2,1.176172451,1,2
36,597,bCFS,f42887_e_208,0,10,2,0.922058078,1,2
36,598,bCFS,f42887_e_279,0,9,1,0.985953827,1,2
36,599,bCFS,f42887_e_287,0,10,2,0.782798119,1,2
36,600,bCFS,f42887_e_083,0,10,2,0.763741454,1,2
37,1,bCFS,f42887_e_074,1,10,2,1.693974314,1,1
37,2,bCFS,f42887_e_179,0,9,1,1.701175815,1,1
37,3,bCFS,f42887_e_188,1,9,1,1.495397633,1,1
37,4,bCFS,f42887_e_012,1,9,1,1.53649455,1,1
37,5,bCFS,f42887_e_110,0,10,2,6.505019435,1,1
37,6,bCFS,f42887_e_019,0,9,1,1.458316513,1,1
37,7,bCFS,f42887_e_288,0,10,2,7.918038492,1,1
37,8,bCFS,f42887_e_097,1,10,2,3.585191375,1,1
37,9,bCFS,f42887_e_075,0,9,1,1.856445211,1,1
37,10,bCFS,f42887_e_035,1,9,1,1.586391885,1,1
37,11,bCFS,f42887_e_023,1,9,1,1.595578269,1,1
37,12,bCFS,f42887_e_271,1,9,1,1.401332441,1,1
37,13,bCFS,f42887_e_219,1,10,2,1.451253413,1,1
37,14,bCFS,f42887_e_078,1,10,2,2.135031173,1,1
37,15,bCFS,f42887_e_263,1,10,2,1.536145594,1,1
37,16,bCFS,f42887_e_029,1,10,2,1.360858482,1,1
37,17,bCFS,f42887_e_250,1,9,1,1.426192936,1,1
37,18,bCFS,f42887_e_298,1,9,1,1.171234304,1,1
37,19,bCFS,f42887_e_153,0,10,2,4.018257694,1,1
37,20,bCFS,f42887_e_028,1,9,1,1.435009215,1,1
37,21,bCFS,f42887_e_032,1,9,1,1.535165282,1,1
37,22,bCFS,f42887_e_277,0,10,2,6.896058597,1,1
37,23,bCFS,f42887_e_128,1,10,1,0.97905951,0,1
37,24,bCFS,f42887_e_233,1,9,1,1.650878518,1,1
37,25,bCFS,f42887_e_209,1,10,1,9.778833217,0,1
37,26,bCFS,f42887_e_181,0,10,1,1.010926501,0,1
37,27,bCFS,f42887_e_291,1,9,1,1.311673056,1,1
37,28,bCFS,f42887_e_109,0,9,1,1.836258616,1,1
37,29,bCFS,f42887_e_043,1,9,1,1.437804287,1,1
37,30,bCFS,f42887_e_196,0,9,1,1.087049055,1,1
37,31,bCFS,f42887_e_217,0,10,2,1.675056651,1,1
37,32,bCFS,f42887_e_239,0,9,1,2.032765507,1,1
37,33,bCFS,f42887_e_242,0,10,2,1.424779072,1,1
37,34,bCFS,f42887_e_292,0,10,2,1.37484877,1,1
37,35,bCFS,f42887_e_255,0,10,2,2.441936092,1,1
37,36,bCFS,f42887_e_062,0,9,1,1.324581019,1,1
37,37,bCFS,f42887_e_261,0,9,1,1.641025633,1,1
37,38,bCFS,f42887_e_280,1,9,1,1.578053943,1,1
37,39,bCFS,f42887_e_235,0,9,1,1.434885432,1,1
37,40,bCFS,f42887_e_131,0,9,1,1.445931051,1,1
37,41,bCFS,f42887_e_148,0,9,1,1.425611964,1,1
37,42,bCFS,f42887_e_044,0,10,2,2.035874391,1,1
37,43,bCFS,f42887_e_000,0,10,2,5.104104684,1,1
37,44,bCFS,f42887_e_166,1,10,2,3.845918673,1,1
37,45,bCFS,f42887_e_116,0,9,2,2.794487734,0,1
37,46,bCFS,f42887_e_176,1,9,1,1.684261696,1,1
37,47,bCFS,f42887_e_183,1,10,2,1.866202615,1,1
37,48,bCFS,f42887_e_051,1,9,1,1.307246411,1,1
37,49,bCFS,f42887_e_275,1,10,2,1.98429852,1,1
37,50,bCFS,f42887_e_140,0,10,2,4.015681264,1,1
37,51,bCFS,f42887_e_108,1,9,1,1.495719842,1,1
37,52,bCFS,f42887_e_163,0,10,2,1.595557431,1,1
37,53,bCFS,f42887_e_143,1,9,1,1.465878788,1,1
37,54,bCFS,f42887_e_167,0,9,1,1.787482171,1,1
37,55,bCFS,f42887_e_121,1,9,1,1.30557254,1,1
37,56,bCFS,f42887_e_241,0,9,1,3.024157606,1,1
37,57,bCFS,f42887_e_286,0,10,2,2.692146803,1,1
37,58,bCFS,f42887_e_057,1,10,2,1.464528682,1,1
37,59,bCFS,f42887_e_082,0,10,2,1.604676326,1,1
37,60,bCFS,f42887_e_031,1,10,2,1.755103253,1,1
37,61,bCFS,f42887_e_030,0,9,1,3.985423764,1,1
37,62,bCFS,f42887_e_215,0,10,2,2.302118121,1,1
37,63,bCFS,f42887_e_056,0,10,2,1.954343636,1,1
37,64,bCFS,f42887_e_238,1,9,1,1.335644366,1,1
37,65,bCFS,f42887_e_157,1,9,1,1.445524246,1,1
37,66,bCFS,f42887_e_171,1,9,1,1.257174287,1,1
37,67,bCFS,f42887_e_042,0,10,2,1.285290775,1,1
37,68,bCFS,f42887_e_094,1,10,2,1.748099867,1,1
37,69,bCFS,f42887_e_290,0,10,2,7.406880598,1,1
37,70,bCFS,f42887_e_084,1,9,1,0.985448334,1,1
37,71,bCFS,f42887_e_246,1,9,1,1.563881402,1,1
37,72,bCFS,f42887_e_281,1,9,1,1.513965718,1,1
37,73,bCFS,f42887_e_137,0,9,1,1.56376726,1,1
37,74,bCFS,f42887_e_115,1,9,1,1.445734491,1,1
37,75,bCFS,f42887_e_194,1,10,2,1.534853025,1,1
37,76,bCFS,f42887_e_126,0,10,2,2.4354098,1,1
37,77,bCFS,f42887_e_069,0,10,2,3.053711906,1,1
37,78,bCFS,f42887_e_247,0,9,1,1.163746671,1,1
37,79,bCFS,f42887_e_230,1,9,1,1.343713592,1,1
37,80,bCFS,f42887_e_120,1,9,1,1.444141483,1,1
37,81,bCFS,f42887_e_079,1,9,1,1.684057672,1,1
37,82,bCFS,f42887_e_185,0,10,2,10.77452818,1,1
37,83,bCFS,f42887_e_101,0,10,1,2.918725519,0,1
37,84,bCFS,f42887_e_106,1,10,1,2.917044806,0,1
37,85,bCFS,f42887_e_081,0,9,1,2.85463605,1,1
37,86,bCFS,f42887_e_187,0,9,1,2.085993477,1,1
37,87,bCFS,f42887_e_087,1,10,2,6.023236387,1,1
37,88,bCFS,f42887_e_174,0,9,1,0.776855487,1,1
37,89,bCFS,f42887_e_053,1,9,1,1.505240876,1,1
37,90,bCFS,f42887_e_132,1,10,2,5.243401397,1,1
37,91,bCFS,f42887_e_210,0,9,1,1.789365665,1,1
37,92,bCFS,f42887_e_295,1,9,1,1.693639042,1,1
37,93,bCFS,f42887_e_072,0,10,2,1.424361693,1,1
37,94,bCFS,f42887_e_256,1,10,2,1.284883037,1,1
37,95,bCFS,f42887_e_015,0,9,1,2.09499512,1,1
37,96,bCFS,f42887_e_001,0,10,2,1.539354624,1,1
37,97,bCFS,f42887_e_257,1,10,1,1.314042973,0,1
37,98,bCFS,f42887_e_150,0,9,1,1.697090662,1,1
37,99,bCFS,f42887_e_039,1,9,1,1.204454512,1,1
37,100,bCFS,f42887_e_133,0,9,2,1.530507554,0,1
37,101,bCFS,f42887_e_245,1,10,1,1.19895705,0,1
37,102,bCFS,f42887_e_278,1,9,1,1.99323796,1,1
37,103,bCFS,f42887_e_104,0,10,2,1.47335087,1,1
37,104,bCFS,f42887_e_228,1,9,1,1.565143181,1,1
37,105,bCFS,f42887_e_168,1,10,2,1.462795408,1,1
37,106,bCFS,f42887_e_073,0,9,1,1.427370431,1,1
37,107,bCFS,f42887_e_146,1,10,2,1.605020928,1,1
37,108,bCFS,f42887_e_221,1,9,1,1.534211405,1,1
37,109,bCFS,f42887_e_186,0,9,1,1.46335803,1,1
37,110,bCFS,f42887_e_124,0,9,1,1.657678812,1,1
37,111,bCFS,f42887_e_041,1,10,2,2.28285088,1,1
37,112,bCFS,f42887_e_266,1,10,2,6.705746148,1,1
37,113,bCFS,f42887_e_129,0,9,1,1.682991831,1,1
37,114,bCFS,f42887_e_160,1,10,2,4.194924147,1,1
37,115,bCFS,f42887_e_004,0,9,1,1.286693132,1,1
37,116,bCFS,f42887_e_080,0,10,2,1.883174582,1,1
37,117,bCFS,f42887_e_216,0,9,1,0.934750142,1,1
37,118,bCFS,f42887_e_287,0,10,2,4.503757345,1,1
37,119,bCFS,f42887_e_227,0,10,2,1.723261454,1,1
37,120,bCFS,f42887_e_142,0,10,2,2.542375802,1,1
37,121,bCFS,f42887_e_262,1,10,2,2.599938979,1,1
37,122,bCFS,f42887_e_068,1,10,2,1.612255396,1,1
37,123,bCFS,f42887_e_214,1,10,2,1.707283795,1,1
37,124,bCFS,f42887_e_007,1,9,1,1.153166639,1,1
37,125,bCFS,f42887_e_125,1,10,2,1.793378973,1,1
37,126,bCFS,f42887_e_017,0,10,2,1.542285297,1,1
37,127,bCFS,f42887_e_259,0,9,1,1.71955045,1,1
37,128,bCFS,f42887_e_144,1,9,1,1.096746122,1,1
37,129,bCFS,f42887_e_204,0,9,1,1.529792536,1,1
37,130,bCFS,f42887_e_064,0,10,2,2.392399221,1,1
37,131,bCFS,f42887_e_063,1,9,1,1.85961723,1,1
37,132,bCFS,f42887_e_027,0,10,2,1.346163751,1,1
37,133,bCFS,f42887_e_223,0,9,1,1.175922511,1,1
37,134,bCFS,f42887_e_170,1,9,1,1.446689922,1,1
37,135,bCFS,f42887_e_299,1,9,1,1.215615516,1,1
37,136,bCFS,f42887_e_092,1,9,1,1.113106016,1,1
37,137,bCFS,f42887_e_225,1,10,2,2.37464288,1,1
37,138,bCFS,f42887_e_240,1,9,1,1.332308132,1,1
37,139,bCFS,f42887_e_224,0,10,2,1.746793303,1,1
37,140,bCFS,f42887_e_100,0,10,2,2.96564273,1,1
37,141,bCFS,f42887_e_055,0,9,2,1.144739748,0,1
37,142,bCFS,f42887_e_169,1,9,1,1.564610105,1,1
37,143,bCFS,f42887_e_279,1,10,2,4.342824096,1,1
37,144,bCFS,f42887_e_254,1,9,1,1.712011811,1,1
37,145,bCFS,f42887_e_066,0,10,2,1.976128214,1,1
37,146,bCFS,f42887_e_147,0,10,2,4.925394566,1,1
37,147,bCFS,f42887_e_145,0,9,1,1.474411424,1,1
37,148,bCFS,f42887_e_020,1,9,1,2.4742046,1,1
37,149,bCFS,f42887_e_229,0,10,2,1.587978361,1,1
37,150,bCFS,f42887_e_258,0,10,2,0.951625384,1,1
37,151,bCFS,f42887_e_065,1,9,1,1.467589359,1,1
37,152,bCFS,f42887_e_190,0,10,2,1.375674509,1,1
37,153,bCFS,f42887_e_252,1,10,2,1.244272855,1,1
37,154,bCFS,f42887_e_006,1,9,1,1.024523668,1,1
37,155,bCFS,f42887_e_158,1,10,2,1.235548636,1,1
37,156,bCFS,f42887_e_182,1,10,2,1.586297337,1,1
37,157,bCFS,f42887_e_134,0,10,2,1.45153208,1,1
37,158,bCFS,f42887_e_076,1,9,1,1.105314213,1,1
37,159,bCFS,f42887_e_005,1,9,2,2.002080986,0,1
37,160,bCFS,f42887_e_164,0,10,2,1.685916906,1,1
37,161,bCFS,f42887_e_203,1,10,2,1.52858083,1,1
37,162,bCFS,f42887_e_046,0,10,2,2.164726984,1,1
37,163,bCFS,f42887_e_139,1,9,1,1.91526488,1,1
37,164,bCFS,f42887_e_119,1,10,2,2.333939394,1,1
37,165,bCFS,f42887_e_127,0,10,2,2.798082731,1,1
37,166,bCFS,f42887_e_049,1,9,1,1.605900783,1,1
37,167,bCFS,f42887_e_013,0,9,1,2.915404525,1,1
37,168,bCFS,f42887_e_050,0,9,1,1.353817464,1,1
37,169,bCFS,f42887_e_234,1,10,2,1.355278291,1,1
37,170,bCFS,f42887_e_151,1,10,2,1.355806702,1,1
37,171,bCFS,f42887_e_159,1,9,1,1.364205913,1,1
37,172,bCFS,f42887_e_260,0,9,1,1.441650582,1,1
37,173,bCFS,f42887_e_113,1,9,1,1.646305386,1,1
37,174,bCFS,f42887_e_155,0,9,1,2.43392347,1,1
37,175,bCFS,f42887_e_189,1,10,2,1.553738031,1,1
37,176,bCFS,f42887_e_201,1,10,2,2.655571701,1,1
37,177,bCFS,f42887_e_231,0,10,2,2.8562698,1,1
37,178,bCFS,f42887_e_192,0,10,2,4.743801049,1,1
37,179,bCFS,f42887_e_093,0,10,2,2.375090116,1,1
37,180,bCFS,f42887_e_103,0,9,1,1.321643192,1,1
37,181,bCFS,f42887_e_123,1,10,2,1.245173237,1,1
37,182,bCFS,f42887_e_090,0,10,2,1.475418483,1,1
37,183,bCFS,f42887_e_269,1,10,2,1.903716976,1,1
37,184,bCFS,f42887_e_105,0,9,1,1.543724353,1,1
37,185,bCFS,f42887_e_091,0,10,2,4.223429401,1,1
37,186,bCFS,f42887_e_003,1,9,1,1.111393891,1,1
37,187,bCFS,f42887_e_268,0,10,2,1.703779303,1,1
37,188,bCFS,f42887_e_177,1,9,1,1.424582823,1,1
37,189,bCFS,f42887_e_289,0,9,1,1.655216213,1,1
37,190,bCFS,f42887_e_249,0,9,1,1.45518959,1,1
37,191,bCFS,f42887_e_061,0,10,2,1.890871215,1,1
37,192,bCFS,f42887_e_122,0,9,1,1.623928639,1,1
37,193,bCFS,f42887_e_208,1,10,2,1.935095677,1,1
37,194,bCFS,f42887_e_112,1,9,1,2.775303844,1,1
37,195,bCFS,f42887_e_202,1,9,1,1.601034988,1,1
37,196,bCFS,f42887_e_052,0,9,1,1.580751979,1,1
37,197,bCFS,f42887_e_058,0,10,2,1.513277135,1,1
37,198,bCFS,f42887_e_034,0,10,2,2.721081255,1,1
37,199,bCFS,f42887_e_037,1,10,2,1.99510497,1,1
37,200,bCFS,f42887_e_048,0,9,1,1.825212997,1,1
37,201,bCFS,f42887_e_172,0,10,2,1.353643608,1,1
37,202,bCFS,f42887_e_018,0,9,1,1.060428227,1,1
37,203,bCFS,f42887_e_193,1,9,1,1.900219637,1,1
37,204,bCFS,f42887_e_038,1,10,2,2.66289263,1,1
37,205,bCFS,f42887_e_070,1,9,1,1.052193231,1,1
37,206,bCFS,f42887_e_002,1,10,2,1.403122319,1,1
37,207,bCFS,f42887_e_011,1,10,2,1.380529729,1,1
37,208,bCFS,f42887_e_095,1,9,1,1.332935755,1,1
37,209,bCFS,f42887_e_154,1,9,1,1.432937559,1,1
37,210,bCFS,f42887_e_136,1,10,2,1.506610577,1,1
37,211,bCFS,f42887_e_207,1,10,2,2.044194604,1,1
37,212,bCFS,f42887_e_060,0,9,1,1.527244097,1,1
37,213,bCFS,f42887_e_226,1,9,1,1.595100243,1,1
37,214,bCFS,f42887_e_077,1,9,1,1.751785058,1,1
37,215,bCFS,f42887_e_175,1,9,1,1.61676166,1,1
37,216,bCFS,f42887_e_083,1,10,2,1.174255793,1,1
37,217,bCFS,f42887_e_197,0,9,1,1.512640492,1,1
37,218,bCFS,f42887_e_008,0,9,1,1.447775046,1,1
37,219,bCFS,f42887_e_178,1,10,2,1.413028387,1,1
37,220,bCFS,f42887_e_130,1,9,1,1.203682889,1,1
37,221,bCFS,f42887_e_272,1,9,1,1.142997143,1,1
37,222,bCFS,f42887_e_282,0,10,2,1.596786865,1,1
37,223,bCFS,f42887_e_088,1,9,1,1.016461595,1,1
37,224,bCFS,f42887_e_180,0,10,2,1.806335144,1,1
37,225,bCFS,f42887_e_184,1,10,2,1.536173274,1,1
37,226,bCFS,f42887_e_222,1,9,1,1.353016917,1,1
37,227,bCFS,f42887_e_267,1,10,2,1.863908274,1,1
37,228,bCFS,f42887_e_212,1,10,2,2.222594643,1,1
37,229,bCFS,f42887_e_243,0,9,1,1.826398578,1,1
37,230,bCFS,f42887_e_067,1,9,1,1.197146022,1,1
37,231,bCFS,f42887_e_149,0,9,1,1.572443273,1,1
37,232,bCFS,f42887_e_054,1,10,2,3.210107791,1,1
37,233,bCFS,f42887_e_274,0,9,1,1.656593067,1,1
37,234,bCFS,f42887_e_162,0,9,1,1.504329298,1,1
37,235,bCFS,f42887_e_036,1,9,1,1.313620929,1,1
37,236,bCFS,f42887_e_016,0,10,2,2.266351341,1,1
37,237,bCFS,f42887_e_021,1,9,1,1.310196367,1,1
37,238,bCFS,f42887_e_198,1,10,2,2.413717592,1,1
37,239,bCFS,f42887_e_010,0,10,2,2.876333545,1,1
37,240,bCFS,f42887_e_285,1,9,1,1.696262746,1,1
37,241,bCFS,f42887_e_191,0,9,1,1.662296108,1,1
37,242,bCFS,f42887_e_114,0,10,2,4.765595891,1,1
37,243,bCFS,f42887_e_161,1,9,1,1.072566434,1,1
37,244,bCFS,f42887_e_111,0,10,2,1.676437548,1,1
37,245,bCFS,f42887_e_248,1,10,2,1.681153745,1,1
37,246,bCFS,f42887_e_244,1,10,2,1.175875548,1,1
37,247,bCFS,f42887_e_276,0,10,2,2.832157601,1,1
37,248,bCFS,f42887_e_009,1,10,2,2.154146018,1,1
37,249,bCFS,f42887_e_118,1,10,2,2.077173155,1,1
37,250,bCFS,f42887_e_284,0,10,2,2.016012493,1,1
37,251,bCFS,f42887_e_033,1,10,2,2.376006049,1,1
37,252,bCFS,f42887_e_014,0,9,1,2.46576869,1,1
37,253,bCFS,f42887_e_264,0,9,1,1.375581205,1,1
37,254,bCFS,f42887_e_089,0,9,1,1.772266804,1,1
37,255,bCFS,f42887_e_156,0,9,1,1.735748617,1,1
37,256,bCFS,f42887_e_220,1,10,2,1.545802851,1,1
37,257,bCFS,f42887_e_205,1,10,2,5.285731169,1,1
37,258,bCFS,f42887_e_251,0,9,1,1.422596695,1,1
37,259,bCFS,f42887_e_135,0,10,2,2.366081009,1,1
37,260,bCFS,f42887_e_200,0,10,2,1.6467181,1,1
37,261,bCFS,f42887_e_025,1,9,1,1.365741383,1,1
37,262,bCFS,f42887_e_283,0,10,2,4.060069941,1,1
37,263,bCFS,f42887_e_165,0,10,2,1.66165791,1,1
37,264,bCFS,f42887_e_236,0,9,1,1.215903825,1,1
37,265,bCFS,f42887_e_294,1,9,1,0.889417853,1,1
37,266,bCFS,f42887_e_098,0,9,1,1.655622085,1,1
37,267,bCFS,f42887_e_173,0,9,1,1.575616847,1,1
37,268,bCFS,f42887_e_099,0,9,1,2.781652237,1,1
37,269,bCFS,f42887_e_107,0,9,1,1.48535192,1,1
37,270,bCFS,f42887_e_024,1,10,2,2.10200908,1,1
37,271,bCFS,f42887_e_213,1,10,2,4.34560455,1,1
37,272,bCFS,f42887_e_040,0,10,2,5.238792499,1,1
37,273,bCFS,f42887_e_141,1,10,2,1.511610418,1,1
37,274,bCFS,f42887_e_297,0,9,1,1.609226132,1,1
37,275,bCFS,f42887_e_047,1,9,1,1.511590513,1,1
37,276,bCFS,f42887_e_199,1,9,1,0.931700039,1,1
37,277,bCFS,f42887_e_293,0,10,2,1.28866713,1,1
37,278,bCFS,f42887_e_253,1,10,2,1.646295123,1,1
37,279,bCFS,f42887_e_071,0,9,1,0.845430072,1,1
37,280,bCFS,f42887_e_138,0,9,1,1.355263674,1,1
37,281,bCFS,f42887_e_218,1,10,2,1.181654165,1,1
37,282,bCFS,f42887_e_022,1,9,1,1.055450779,1,1
37,283,bCFS,f42887_e_045,0,10,2,3.311542431,1,1
37,284,bCFS,f42887_e_086,1,10,2,1.765251911,1,1
37,285,bCFS,f42887_e_232,1,9,1,1.1811581,1,1
37,286,bCFS,f42887_e_195,1,9,1,2.025226246,1,1
37,287,bCFS,f42887_e_152,0,10,2,1.665667175,1,1
37,288,bCFS,f42887_e_085,1,9,1,1.495723263,1,1
37,289,bCFS,f42887_e_273,0,9,1,1.585225898,1,1
37,290,bCFS,f42887_e_296,0,10,2,1.417822338,1,1
37,291,bCFS,f42887_e_206,0,10,2,1.558499326,1,1
37,292,bCFS,f42887_e_270,0,9,1,2.01821042,1,1
37,293,bCFS,f42887_e_096,1,10,1,1.895528943,0,1
37,294,bCFS,f42887_e_237,1,9,1,1.985320819,1,1
37,295,bCFS,f42887_e_265,0,10,2,1.422261424,1,1
37,296,bCFS,f42887_e_211,1,10,2,1.425996065,1,1
37,297,bCFS,f42887_e_026,0,9,1,1.316475715,1,1
37,298,bCFS,f42887_e_117,1,9,1,1.581093471,1,1
37,299,bCFS,f42887_e_059,0,9,1,1.338278333,1,1
37,300,bCFS,f42887_e_102,0,10,2,1.395232858,1,1
37,301,bCFS,f42887_e_282,0,10,2,1.655615553,1,2
37,302,bCFS,f42887_e_189,1,10,2,1.554495037,1,2
37,303,bCFS,f42887_e_027,0,10,2,1.42583776,1,2
37,304,bCFS,f42887_e_167,0,9,1,1.887676803,1,2
37,305,bCFS,f42887_e_162,0,9,1,1.888333973,1,2
37,306,bCFS,f42887_e_159,1,9,1,0.895072998,1,2
37,307,bCFS,f42887_e_002,1,10,2,1.366373983,1,2
37,308,bCFS,f42887_e_037,1,10,2,1.531657368,1,2
37,309,bCFS,f42887_e_089,0,9,1,1.17485045,1,2
37,310,bCFS,f42887_e_242,0,10,2,1.425522082,1,2
37,311,bCFS,f42887_e_196,0,9,1,1.305663978,1,2
37,312,bCFS,f42887_e_046,0,10,2,1.328183791,1,2
37,313,bCFS,f42887_e_292,0,10,2,1.655104559,1,2
37,314,bCFS,f42887_e_180,0,10,2,2.450602774,1,2
37,315,bCFS,f42887_e_211,1,10,2,1.531835268,1,2
37,316,bCFS,f42887_e_165,0,10,2,2.298565733,1,2
37,317,bCFS,f42887_e_090,0,10,2,1.574484761,1,2
37,318,bCFS,f42887_e_157,1,9,1,1.340720094,1,2
37,319,bCFS,f42887_e_116,0,9,1,1.382708996,1,2
37,320,bCFS,f42887_e_231,0,10,2,1.436212524,1,2
37,321,bCFS,f42887_e_278,1,9,1,1.865174096,1,2
37,322,bCFS,f42887_e_010,0,10,2,1.85657086,1,2
37,323,bCFS,f42887_e_141,1,10,2,1.375853652,1,2
37,324,bCFS,f42887_e_225,1,10,2,1.535092194,1,2
37,325,bCFS,f42887_e_158,1,10,2,3.068843922,1,2
37,326,bCFS,f42887_e_007,1,9,1,1.486028062,1,2
37,327,bCFS,f42887_e_073,0,9,1,1.552417782,1,2
37,328,bCFS,f42887_e_289,0,9,1,1.526728749,1,2
37,329,bCFS,f42887_e_140,0,10,2,2.664086919,1,2
37,330,bCFS,f42887_e_113,1,9,1,1.570793039,1,2
37,331,bCFS,f42887_e_245,1,10,2,1.777669096,1,2
37,332,bCFS,f42887_e_128,1,10,2,1.755423596,1,2
37,333,bCFS,f42887_e_247,0,9,1,1.375660202,1,2
37,334,bCFS,f42887_e_279,1,10,2,2.444181293,1,2
37,335,bCFS,f42887_e_009,1,10,2,2.626211162,1,2
37,336,bCFS,f42887_e_182,1,10,2,3.72692674,1,2
37,337,bCFS,f42887_e_154,1,9,1,1.125990342,1,2
37,338,bCFS,f42887_e_077,1,9,1,0.902307777,1,2
37,339,bCFS,f42887_e_254,1,9,1,0.81429987,1,2
37,340,bCFS,f42887_e_192,0,10,2,2.814075319,1,2
37,341,bCFS,f42887_e_175,1,9,1,0.839086344,1,2
37,342,bCFS,f42887_e_088,1,9,1,1.154571483,1,2
37,343,bCFS,f42887_e_145,0,9,1,1.754387302,1,2
37,344,bCFS,f42887_e_171,1,9,1,1.53502968,1,2
37,345,bCFS,f42887_e_106,1,10,2,1.074212936,1,2
37,346,bCFS,f42887_e_013,0,9,1,1.145600009,1,2
37,347,bCFS,f42887_e_108,1,9,1,1.34998983,1,2
37,348,bCFS,f42887_e_117,1,9,1,1.145255407,1,2
37,349,bCFS,f42887_e_284,0,10,2,1.134383955,1,2
37,350,bCFS,f42887_e_183,1,10,2,1.267104614,1,2
37,351,bCFS,f42887_e_156,0,9,1,1.562574215,1,2
37,352,bCFS,f42887_e_043,1,9,1,1.460123497,1,2
37,353,bCFS,f42887_e_298,1,9,1,1.175556137,1,2
37,354,bCFS,f42887_e_234,1,10,2,1.177270751,1,2
37,355,bCFS,f42887_e_134,0,10,2,1.895010173,1,2
37,356,bCFS,f42887_e_068,1,10,2,1.624240274,1,2
37,357,bCFS,f42887_e_059,0,9,1,1.784096797,1,2
37,358,bCFS,f42887_e_048,0,9,1,1.536559863,1,2
37,359,bCFS,f42887_e_230,1,9,1,1.61374608,1,2
37,360,bCFS,f42887_e_195,1,9,1,1.057491956,1,2
37,361,bCFS,f42887_e_266,1,10,2,3.81366416,1,2
37,362,bCFS,f42887_e_264,0,9,1,1.625542795,1,2
37,363,bCFS,f42887_e_137,0,9,1,1.435349463,1,2
37,364,bCFS,f42887_e_011,1,10,2,1.463668421,1,2
37,365,bCFS,f42887_e_259,0,9,1,3.533565432,1,2
37,366,bCFS,f42887_e_012,1,9,1,1.602944918,1,2
37,367,bCFS,f42887_e_096,1,10,2,1.244097133,1,2
37,368,bCFS,f42887_e_153,0,10,2,1.421144888,1,2
37,369,bCFS,f42887_e_080,0,10,2,2.42717076,1,2
37,370,bCFS,f42887_e_045,0,10,2,2.497054398,1,2
37,371,bCFS,f42887_e_206,0,10,2,3.343409111,1,2
37,372,bCFS,f42887_e_238,1,9,1,1.789361932,1,2
37,373,bCFS,f42887_e_212,1,10,2,1.198016547,1,2
37,374,bCFS,f42887_e_042,0,10,2,2.653546074,1,2
37,375,bCFS,f42887_e_244,1,10,2,2.848254379,1,2
37,376,bCFS,f42887_e_213,1,10,2,1.665731244,1,2
37,377,bCFS,f42887_e_269,1,10,2,1.649338383,1,2
37,378,bCFS,f42887_e_143,1,9,1,1.443735923,1,2
37,379,bCFS,f42887_e_194,1,10,2,1.85593826,1,2
37,380,bCFS,f42887_e_029,1,10,2,1.599693901,1,2
37,381,bCFS,f42887_e_064,0,10,2,1.383602847,1,2
37,382,bCFS,f42887_e_017,0,10,2,1.869507126,1,2
37,383,bCFS,f42887_e_160,1,10,2,1.879132349,1,2
37,384,bCFS,f42887_e_102,0,10,2,2.491901227,1,2
37,385,bCFS,f42887_e_083,1,10,2,1.644653597,1,2
37,386,bCFS,f42887_e_100,0,10,2,0.994910587,1,2
37,387,bCFS,f42887_e_050,0,9,1,2.154937546,1,2
37,388,bCFS,f42887_e_161,1,9,1,4.439062956,1,2
37,389,bCFS,f42887_e_135,0,10,2,3.239547327,1,2
37,390,bCFS,f42887_e_227,0,10,2,1.709430716,1,2
37,391,bCFS,f42887_e_149,0,9,1,3.204778276,1,2
37,392,bCFS,f42887_e_071,0,9,1,1.255101076,1,2
