Subject,Condition,Block,Trial,Stimulus,Group,RT,Acc,Side,Eye,Response
28,4,1,278,f42887_e_040,1,0.682981143,1,9,1,3
28,4,1,279,f42887_e_296,1,0.392786531,1,9,2,3
28,4,1,280,f42887_e_184,1,0.512656352,1,9,2,3
28,4,1,281,f42887_e_030,1,0.330928139,1,10,1,4
28,4,1,282,f42887_e_155,1,0.302849876,0,9,1,4
28,4,1,283,f42887_e_057,1,0.342268735,1,9,2,3
28,4,1,284,f42887_e_055,1,0.728509612,0,10,1,3
28,4,1,285,f42887_e_234,1,0.742772209,0,10,2,3
28,4,1,286,f42887_e_217,1,0.7026744,1,9,1,3
28,4,1,287,f42887_e_245,1,0.912511045,0,9,2,4
28,4,1,288,f42887_e_294,1,0.61269047,1,9,1,3
28,4,1,289,f42887_e_289,1,0.672688362,1,9,1,3
28,4,1,290,f42887_e_277,1,1.492493771,1,10,2,4
28,4,1,291,f42887_e_133,1,0.592335059,1,9,1,3
28,4,1,292,f42887_e_063,1,1.891929214,0,9,2,4
28,4,1,293,f42887_e_009,1,1.371679082,1,9,1,3
28,4,1,294,f42887_e_086,1,0.610522063,1,10,1,4
28,4,1,295,f42887_e_140,1,1.212583232,1,9,2,3
28,4,1,296,f42887_e_211,1,0.629651758,1,10,2,4
28,4,1,297,f42887_e_253,1,0.672227124,1,10,2,4
28,4,1,298,f42887_e_218,1,1.165109355,1,10,1,4
28,4,1,299,f42887_e_078,1,1.352053627,1,10,2,4
28,4,1,300,f42887_e_118,1,1.252364115,1,10,1,4
28,4,2,301,f42887_e_150,1,0.852429179,1,9,1,3
28,4,2,302,f42887_e_124,1,0.812274766,1,9,1,3
28,4,2,303,f42887_e_191,1,1.112143548,1,10,2,4
28,4,2,304,f42887_e_014,1,1.645925077,1,10,2,4
28,4,2,305,f42887_e_194,1,0.711841302,1,9,2,3
28,4,2,306,f42887_e_169,1,0.652264838,1,9,2,3
28,4,2,307,f42887_e_218,1,1.022207515,1,9,1,3
28,4,2,308,f42887_e_044,1,0.701736063,1,10,2,4
28,4,2,309,f42887_e_298,1,0.621621933,1,10,1,4
28,4,2,310,f42887_e_296,1,1.002048355,1,9,2,3
28,4,2,311,f42887_e_051,1,0.811669839,1,9,2,3
28,4,2,312,f42887_e_031,1,0.722175138,1,9,2,3
28,4,2,313,f42887_e_107,1,1.011518809,1,9,1,3
28,4,2,314,f42887_e_046,1,0.592144406,1,9,1,3
28,4,2,315,f42887_e_131,1,1.222164097,1,9,2,3
28,4,2,316,f42887_e_154,1,0.964763691,1,9,1,3
28,4,2,317,f42887_e_216,1,0.591993252,1,10,1,4
28,4,2,318,f42887_e_063,1,1.101749997,1,10,2,4
28,4,2,319,f42887_e_287,1,0.931438268,1,10,1,4
28,4,2,320,f42887_e_152,1,0.601845945,1,9,1,3
28,4,2,321,f42887_e_275,1,0.639751709,1,10,1,4
28,4,2,322,f42887_e_290,1,1.111408305,1,10,2,4
28,4,2,323,f42887_e_242,1,1.19145961,1,9,1,3
28,4,2,324,f42887_e_113,1,0.551306689,1,9,1,3
28,4,2,325,f42887_e_202,1,1.111732695,1,9,2,3
28,4,2,326,f42887_e_036,1,1.111689153,1,9,1,3
28,4,2,327,f42887_e_000,1,1.081238766,1,9,2,3
28,4,2,328,f42887_e_118,1,1.571424173,1,10,2,4
28,4,2,329,f42887_e_159,1,0.980983826,1,9,1,3
28,4,2,330,f42887_e_132,1,1.05116782,1,10,2,4
28,4,2,331,f42887_e_264,1,1.010782633,1,9,1,3
28,4,2,332,f42887_e_207,1,1.010951826,1,10,2,4
28,4,2,333,f42887_e_232,1,1.030220856,1,9,1,3
28,4,2,334,f42887_e_048,1,1.431776188,1,9,1,3
28,4,2,335,f42887_e_180,1,0.990528302,1,10,2,4
28,4,2,336,f42887_e_045,1,1.04146286,1,10,1,4
28,4,2,337,f42887_e_256,1,0.990693452,1,9,2,3
28,4,2,338,f42887_e_026,1,0.628931133,1,10,2,4
28,4,2,339,f42887_e_002,1,0.661386331,0,9,2,4
28,4,2,340,f42887_e_062,1,0.519930718,1,10,2,4
28,4,2,341,f42887_e_088,1,0.891223828,1,9,1,3
28,4,2,342,f42887_e_145,1,0.650966655,1,9,1,3
28,4,2,343,f42887_e_167,1,0.640603584,1,10,1,4
28,4,2,344,f42887_e_089,1,0.571157943,0,10,2,3
28,4,2,345,f42887_e_077,1,0.501004428,1,9,1,3
28,4,2,346,f42887_e_080,1,0.420425017,0,10,1,3
28,4,2,347,f42887_e_168,1,0.640479799,1,9,1,3
28,4,2,348,f42887_e_239,1,0.480111269,1,10,2,4
28,4,2,349,f42887_e_279,1,0.550996606,1,9,2,3
28,4,2,350,f42887_e_142,1,0.900631146,0,10,1,3
28,4,2,351,f42887_e_254,1,0.720981456,0,9,1,4
28,4,2,352,f42887_e_273,1,1.540891678,0,9,2,4
28,4,2,353,f42887_e_137,1,1.080409596,1,10,1,4
28,4,2,354,f42887_e_224,1,1.254168633,1,10,2,4
28,4,2,355,f42887_e_164,1,0.780556987,1,9,2,3
28,4,2,356,f42887_e_153,1,0.678300655,1,9,2,3
28,4,2,357,f42887_e_039,1,0.700631332,1,10,2,4
28,4,2,358,f42887_e_283,1,1.060689592,1,10,1,4
28,4,2,359,f42887_e_119,1,0.800045595,0,9,2,4
28,4,2,360,f42887_e_223,1,0.770592639,1,9,2,3
28,4,2,361,f42887_e_276,1,0.90001129,1,10,1,4
28,4,2,362,f42887_e_117,1,0.860010208,0,9,1,4
28,4,2,363,f42887_e_012,1,0.600221506,1,9,1,3
28,4,2,364,f42887_e_110,1,1.089855791,1,9,2,3
28,4,2,365,f42887_e_055,1,0.620255948,1,10,2,4
28,4,2,366,f42887_e_199,1,0.610317103,1,9,2,3
28,4,2,367,f42887_e_097,1,0.570546795,1,10,2,4
28,4,2,368,f42887_e_068,1,1.119846184,1,10,1,4
28,4,2,369,f42887_e_037,1,1.078824034,1,9,2,3
28,4,2,370,f42887_e_011,1,0.630183596,1,9,2,3
28,4,2,371,f42887_e_258,1,0.989896938,1,10,1,4
28,4,2,372,f42887_e_215,1,1.100791133,1,10,2,4
28,4,2,373,f42887_e_016,1,0.579579338,1,10,2,4
28,4,2,374,f42887_e_112,1,0.600281532,1,10,2,4
28,4,2,375,f42887_e_136,1,0.599364966,1,10,2,4
28,4,2,376,f42887_e_171,1,1.379287791,1,9,1,3
28,4,2,377,f42887_e_221,1,0.98945996,0,9,2,4
28,4,2,378,f42887_e_211,1,0.584732882,1,10,2,4
28,4,2,379,f42887_e_069,1,1.39967026,1,10,1,4
28,4,2,380,f42887_e_260,1,1.359880669,1,9,2,3
28,4,2,381,f42887_e_286,1,0.870043601,1,10,2,4
28,4,2,382,f42887_e_015,1,1.19948477,1,10,1,4
28,4,2,383,f42887_e_126,1,0.63947366,0,10,1,3
28,4,2,384,f42887_e_098,1,0.629651758,1,10,1,4
28,4,2,385,f42887_e_231,1,0.899947843,1,9,1,3
28,4,2,386,f42887_e_294,1,1.190066567,1,10,2,4
28,4,2,387,f42887_e_233,1,1.219137284,1,9,2,3
28,4,2,388,f42887_e_021,1,1.029505207,1,9,2,3
28,4,2,389,f42887_e_259,1,1.33987142,1,10,1,4
28,4,2,390,f42887_e_295,1,0.799471147,1,9,1,3
28,4,2,391,f42887_e_027,1,1.369137144,1,9,2,3
28,4,2,392,f42887_e_135,1,1.080262486,1,9,1,3
28,4,2,393,f42887_e_032,1,1.269528496,1,9,1,3
28,4,2,394,f42887_e_035,1,1.609730215,1,9,1,3
28,4,2,395,f42887_e_226,1,1.189979171,1,9,2,3
28,4,2,396,f42887_e_134,1,1.299581092,1,10,1,4
28,4,2,397,f42887_e_020,1,5.448755514,1,9,2,3
28,4,2,398,f42887_e_230,1,0.758837457,1,9,2,3
28,4,2,399,f42887_e_106,1,0.72387391,1,9,2,3
28,4,2,400,f42887_e_133,1,0.709322068,1,10,2,4
28,4,2,401,f42887_e_009,1,1.419003049,1,10,1,4
28,4,2,402,f42887_e_141,1,2.027244739,1,9,2,3
28,4,2,403,f42887_e_018,1,0.779006259,1,9,2,3
28,4,2,404,f42887_e_022,1,0.818670199,1,9,2,3
28,4,2,405,f42887_e_240,1,1.909426694,0,10,1,3
28,4,2,406,f42887_e_140,1,0.949103697,0,9,1,4
28,4,2,407,f42887_e_272,1,2.808819683,1,9,2,3
28,4,2,408,f42887_e_250,1,1.918798556,1,9,1,3
28,4,2,409,f42887_e_144,1,1.118310384,1,9,2,3
28,4,2,410,f42887_e_244,1,1.278476753,1,10,1,4
28,4,2,411,f42887_e_003,1,0.618161252,1,10,1,4
28,4,2,412,f42887_e_280,1,0.588503024,1,10,1,4
28,4,2,413,f42887_e_066,1,2.118683604,1,10,2,4
28,4,2,414,f42887_e_177,1,1.32848386,1,9,1,3
28,4,2,415,f42887_e_269,1,0.788294768,1,9,1,3
28,4,2,416,f42887_e_220,1,0.688479605,1,10,1,4
28,4,2,417,f42887_e_040,1,1.54061394,1,10,2,4
28,4,2,418,f42887_e_158,1,1.122845316,1,9,1,3
28,4,2,419,f42887_e_285,1,2.053248832,0,9,1,4
28,4,2,420,f42887_e_165,1,0.807505949,1,9,1,3
28,4,2,421,f42887_e_100,1,1.718099888,1,10,1,4
28,4,2,422,f42887_e_078,1,4.658107595,1,9,2,3
28,4,2,423,f42887_e_297,1,0.598424141,1,10,2,4
28,4,2,424,f42887_e_225,1,0.90830268,1,10,2,4
28,4,2,425,f42887_e_138,1,0.838298764,1,9,2,3
28,4,2,426,f42887_e_243,1,1.638587263,1,10,2,4
28,4,2,427,f42887_e_070,1,1.147974831,1,9,1,3
28,4,2,428,f42887_e_179,1,0.858057957,1,9,2,3
28,4,2,429,f42887_e_265,1,1.388266216,1,9,2,3
28,4,2,430,f42887_e_076,1,1.142550392,1,9,1,3
28,4,2,431,f42887_e_065,1,0.727583716,1,9,2,3
28,4,2,432,f42887_e_052,1,0.813488352,1,9,1,3
28,4,2,433,f42887_e_105,1,0.738453433,1,10,1,4
28,4,2,434,f42887_e_084,1,0.737885206,1,10,1,4
28,4,2,435,f42887_e_252,1,0.728013851,0,9,1,4
28,4,2,436,f42887_e_082,1,0.857686603,1,9,1,3
28,4,2,437,f42887_e_030,1,0.778219076,1,9,1,3
28,4,2,438,f42887_e_247,1,0.976233048,0,10,1,3
28,4,2,439,f42887_e_074,1,0.807445301,1,9,1,3
28,4,2,440,f42887_e_013,1,0.787946429,1,9,1,3
28,4,2,441,f42887_e_033,1,0.948041575,1,9,1,3
28,4,2,442,f42887_e_023,1,1.32744693,1,10,2,4
28,4,2,443,f42887_e_128,1,1.278308182,1,9,2,3
28,4,2,444,f42887_e_268,1,1.087938685,0,10,2,3
28,4,2,445,f42887_e_086,1,1.198278959,1,9,2,3
28,4,2,446,f42887_e_270,1,1.087980672,1,10,2,4
28,4,2,447,f42887_e_038,1,1.277603418,1,9,2,3
28,4,2,448,f42887_e_146,1,0.833684834,1,9,1,3
28,4,2,449,f42887_e_095,1,1.287397952,1,10,2,4
28,4,2,450,f42887_e_104,1,1.037228059,1,10,1,4
28,4,2,451,f42887_e_210,1,0.988112014,1,9,1,3
28,4,2,452,f42887_e_073,1,1.747570883,1,9,1,3
28,4,2,453,f42887_e_213,1,1.327454084,1,9,2,3
28,4,2,454,f42887_e_288,1,0.797792902,1,9,2,3
28,4,2,455,f42887_e_059,1,0.567621062,1,10,2,4
28,4,2,456,f42887_e_281,1,0.921837187,1,9,1,3
28,4,2,457,f42887_e_196,1,0.837742356,1,10,2,4
28,4,2,458,f42887_e_248,1,0.766796682,1,9,1,3
28,4,2,459,f42887_e_099,1,1.047185876,1,10,1,4
28,4,2,460,f42887_e_181,1,0.53697598,1,10,1,4
28,4,2,461,f42887_e_299,1,0.76743862,1,10,1,4
28,4,2,462,f42887_e_170,1,0.877280956,1,9,1,3
28,4,2,463,f42887_e_183,1,1.177319243,1,10,2,4
28,4,2,464,f42887_e_238,1,0.547293643,1,10,2,4
28,4,2,465,f42887_e_109,1,1.076614261,1,9,1,3
28,4,2,466,f42887_e_096,1,0.887313106,1,10,2,4
28,4,2,467,f42887_e_257,1,1.117539374,1,10,2,4
28,4,2,468,f42887_e_198,1,0.617437516,1,9,2,3
28,4,2,469,f42887_e_042,1,0.776661816,1,9,2,3
28,4,2,470,f42887_e_111,1,0.996997446,1,10,1,4
28,4,2,471,f42887_e_090,1,1.797324511,1,9,1,3
28,4,2,472,f42887_e_289,1,1.09742158,1,10,2,4
28,4,2,473,f42887_e_004,1,0.617223848,1,10,2,4
28,4,2,474,f42887_e_147,1,0.517052571,1,10,2,4
28,4,2,475,f42887_e_127,1,0.516490564,1,10,2,4
28,4,2,476,f42887_e_292,1,0.827026592,1,9,2,3
28,4,2,477,f42887_e_209,1,0.586834732,1,9,2,3
28,4,2,478,f42887_e_205,1,0.896909211,1,9,2,3
28,4,2,479,f42887_e_092,1,1.337012866,1,10,1,4
28,4,2,480,f42887_e_001,1,2.346227354,1,9,2,3
28,4,2,481,f42887_e_081,1,0.868571871,1,10,1,4
28,4,2,482,f42887_e_190,1,0.856889157,0,10,2,3
28,4,2,483,f42887_e_163,1,1.273395054,1,9,1,3
28,4,2,484,f42887_e_064,1,0.996502308,1,9,2,3
28,4,2,485,f42887_e_123,1,1.836675258,1,10,1,4
28,4,2,486,f42887_e_157,1,1.546673476,1,10,1,4
28,4,2,487,f42887_e_010,1,1.516699567,1,9,1,3
28,4,2,488,f42887_e_006,1,1.476136167,1,10,1,4
28,4,2,489,f42887_e_200,1,1.767235526,1,9,1,3
28,4,2,490,f42887_e_227,1,3.676310149,1,10,2,4
28,4,2,491,f42887_e_212,1,2.136235201,1,10,1,4
28,4,2,492,f42887_e_025,1,1.474486846,1,10,1,4
28,4,2,493,f42887_e_175,1,2.296151512,1,10,1,4
28,4,2,494,f42887_e_007,1,1.71651868,1,9,2,3
28,4,2,495,f42887_e_246,1,1.442410154,1,10,1,4
28,4,2,496,f42887_e_161,1,2.596157142,1,10,1,4
28,4,2,497,f42887_e_101,1,1.515290662,1,9,2,3
28,4,2,498,f42887_e_293,1,2.062682897,1,10,2,4
28,4,2,499,f42887_e_228,1,2.025956197,1,10,1,4
28,4,2,500,f42887_e_217,1,2.391952074,1,9,1,3
28,4,2,501,f42887_e_072,1,1.796125542,1,9,1,3
28,4,2,502,f42887_e_155,1,2.555501681,1,9,1,3
28,4,2,503,f42887_e_053,1,1.085555987,1,10,2,4
28,4,2,504,f42887_e_043,1,1.595278831,1,9,2,3
28,4,2,505,f42887_e_162,1,1.766283194,0,10,1,3
28,4,2,506,f42887_e_235,1,0.547214023,0,10,1,3
28,4,2,507,f42887_e_156,1,2.394522936,1,10,1,4
28,4,2,508,f42887_e_085,1,0.985585005,1,10,1,4
28,4,2,509,f42887_e_176,1,1.485974242,0,10,2,3
28,4,2,510,f42887_e_079,1,4.205332192,1,10,2,4
28,4,2,511,f42887_e_008,1,1.465641846,1,9,2,3
28,4,2,512,f42887_e_121,1,1.35502539,1,9,2,3
28,4,2,513,f42887_e_237,1,1.035610151,1,9,1,3
28,4,2,514,f42887_e_278,1,1.115783374,1,9,1,3
28,4,2,515,f42887_e_214,1,1.245312125,1,9,2,3
28,4,2,516,f42887_e_071,1,1.874498602,1,10,1,4
28,4,2,517,f42887_e_178,1,1.495794901,1,10,1,4
28,4,2,518,f42887_e_255,1,1.455429618,1,9,1,3
28,4,2,519,f42887_e_189,1,1.147904853,1,9,2,3
28,4,2,520,f42887_e_005,1,1.155546529,0,9,2,4
28,4,2,521,f42887_e_114,1,2.063342252,1,9,2,3
28,4,2,522,f42887_e_028,1,1.565286572,1,10,1,4
28,4,2,523,f42887_e_094,1,2.005322426,1,10,1,4
28,4,2,524,f42887_e_149,1,1.844842864,1,9,1,3
28,4,2,525,f42887_e_185,1,1.68616191,1,10,1,4
28,4,2,526,f42887_e_129,1,1.534973966,1,9,1,3
28,4,2,527,f42887_e_208,1,1.176193985,1,9,2,3
28,4,2,528,f42887_e_108,1,1.365135294,1,10,1,4
28,4,2,529,f42887_e_291,1,2.395110447,1,9,1,3
28,4,2,530,f42887_e_197,1,1.27459651,1,9,1,3
28,4,2,531,f42887_e_229,1,1.294677605,1,10,1,4
28,4,2,532,f42887_e_241,1,1.054161355,1,9,1,3
28,4,2,533,f42887_e_120,1,1.474592903,1,10,1,4
28,4,2,534,f42887_e_143,1,2.207637758,1,10,2,4
28,4,2,535,f42887_e_083,1,2.444955825,1,9,2,3
28,4,2,536,f42887_e_102,1,2.564715235,1,10,2,4
28,4,2,537,f42887_e_024,1,1.404995797,1,9,2,3
28,4,2,538,f42887_e_187,1,1.454332352,1,10,2,4
28,4,2,539,f42887_e_049,1,2.6545449,1,10,2,4
28,4,2,540,f42887_e_262,1,2.254265981,1,9,2,3
28,4,2,541,f42887_e_116,1,1.072891393,1,9,1,3
28,4,2,542,f42887_e_091,1,2.204375194,1,10,2,4
28,4,2,543,f42887_e_029,1,0.654438844,1,10,2,4
28,4,2,544,f42887_e_115,1,0.894300093,1,10,1,4
28,4,2,545,f42887_e_274,1,0.904335664,1,10,2,4
28,4,2,546,f42887_e_173,1,1.054676087,1,9,1,3
28,4,2,547,f42887_e_251,1,1.544446286,1,9,2,3
28,4,2,548,f42887_e_148,1,0.774964599,1,10,2,4
28,4,2,549,f42887_e_166,1,1.294429725,1,10,1,4
28,4,2,550,f42887_e_188,1,0.720601394,1,9,1,3
28,4,2,551,f42887_e_034,1,0.604328791,1,10,2,4
28,4,2,552,f42887_e_186,1,0.984038009,1,9,1,3
28,4,2,553,f42887_e_219,1,2.17427128,1,10,1,4
28,4,2,554,f42887_e_174,1,0.514233517,1,10,1,4
28,4,2,555,f42887_e_192,1,1.344280079,1,10,2,4
28,4,2,556,f42887_e_253,1,0.744067904,0,9,2,4
28,4,2,557,f42887_e_271,1,0.754511839,1,9,2,3
28,4,2,558,f42887_e_172,1,1.504298404,1,9,1,3
28,4,2,559,f42887_e_047,1,1.393987677,1,9,1,3
28,4,2,560,f42887_e_234,1,0.75404407,1,10,2,4
28,4,2,561,f42887_e_050,1,0.674160714,1,10,2,4
28,4,2,562,f42887_e_103,1,1.214501893,1,9,1,3
28,4,2,563,f42887_e_193,1,1.184011386,1,9,2,3
28,4,2,564,f42887_e_060,1,0.88436778,1,10,2,4
28,4,2,565,f42887_e_203,1,1.125091478,1,10,1,4
28,4,2,566,f42887_e_056,1,1.203473557,1,9,1,3
28,4,2,567,f42887_e_130,1,1.482561769,1,9,1,3
28,4,2,568,f42887_e_222,1,1.068158032,1,9,2,3
28,4,2,569,f42887_e_201,1,1.114640078,1,10,1,4
28,4,2,570,f42887_e_182,1,1.153912448,1,10,1,4
28,4,2,571,f42887_e_184,1,1.363876921,1,10,1,4
28,4,2,572,f42887_e_019,1,1.134092919,1,10,2,4
28,4,2,573,f42887_e_087,1,2.003804354,1,9,1,3
28,4,2,574,f42887_e_267,1,1.124454516,1,9,2,3
28,4,2,575,f42887_e_160,1,0.942410621,1,9,1,3
28,4,2,576,f42887_e_057,1,0.896295886,1,10,1,4
28,4,2,577,f42887_e_058,1,1.248828167,1,10,2,4
28,4,2,578,f42887_e_284,1,0.64384873,1,10,2,4
28,4,2,579,f42887_e_093,1,0.69333675,1,9,2,3
28,4,2,580,f42887_e_195,1,0.873383297,0,9,2,4
28,4,2,581,f42887_e_122,1,0.893475899,1,9,1,3
28,4,2,582,f42887_e_054,1,0.593553,1,10,1,4
28,4,2,583,f42887_e_206,1,0.72389848,1,9,1,3
28,4,2,584,f42887_e_204,1,1.173507424,1,9,2,3
28,4,2,585,f42887_e_139,1,0.613371597,1,9,2,3
28,4,2,586,f42887_e_261,1,0.723696009,1,10,2,4
28,4,2,587,f42887_e_236,1,0.72205353,1,10,2,4
28,4,2,588,f42887_e_151,1,0.743197057,1,9,2,3
28,4,2,589,f42887_e_266,1,1.083654121,1,9,1,3
28,4,2,590,f42887_e_125,1,1.333150974,1,10,2,4
28,4,2,591,f42887_e_245,1,0.872969023,1,10,2,4
28,4,2,592,f42887_e_263,1,1.257390453,1,10,1,4
28,4,2,593,f42887_e_067,1,0.633818136,1,10,1,4
28,4,2,594,f42887_e_017,1,0.632860516,1,10,1,4
28,4,2,595,f42887_e_075,1,1.512549673,1,10,2,4
28,4,2,596,f42887_e_061,1,0.953211293,1,10,1,4
28,4,2,597,f42887_e_041,1,1.032977396,1,10,2,4
28,4,2,598,f42887_e_249,1,1.10284011,1,10,1,4
28,4,2,599,f42887_e_277,1,0.853124923,1,9,1,3
28,4,2,600,f42887_e_282,1,0.423042843,1,10,2,4
29,4,1,1,f42887_e_173,1,0.96364143,1,9,2,3
29,4,1,2,f42887_e_083,1,0.751743953,1,10,2,4
29,4,1,3,f42887_e_200,1,0.932251677,1,9,1,3
29,4,1,4,f42887_e_245,1,1.522271809,1,10,1,4
29,4,1,5,f42887_e_172,1,0.90236196,1,9,1,3
29,4,1,6,f42887_e_015,1,1.022442091,1,10,1,4
29,4,1,7,f42887_e_121,1,2.112336416,1,9,1,3
29,4,1,8,f42887_e_269,1,1.912403472,1,9,2,3
29,4,1,9,f42887_e_202,1,1.13227295,1,9,1,3
29,4,1,10,f42887_e_203,1,1.612576055,1,9,1,3
29,4,1,11,f42887_e_297,1,0.741961519,1,9,2,3
29,4,1,12,f42887_e_235,1,2.232006004,1,9,1,3
29,4,1,13,f42887_e_284,1,1.101647677,1,10,2,4
29,4,1,14,f42887_e_213,1,1.09205372,1,10,2,4
29,4,1,15,f42887_e_206,1,1.431717504,1,10,1,4
29,4,1,16,f42887_e_025,1,1.416274551,1,9,1,3
29,4,1,17,f42887_e_062,1,1.501528496,0,10,1,3
29,4,1,18,f42887_e_137,1,1.241477109,1,10,2,4
29,4,1,19,f42887_e_076,1,1.021401115,1,9,2,3
29,4,1,20,f42887_e_075,1,1.081510537,1,10,2,4
29,4,1,21,f42887_e_148,1,1.931463247,1,9,1,3
29,4,1,22,f42887_e_154,1,1.31368418,1,9,1,3
29,4,1,23,f42887_e_143,1,0.791623552,1,9,2,3
29,4,1,24,f42887_e_293,1,1.191493173,1,10,1,4
29,4,1,25,f42887_e_033,1,0.881611805,1,9,2,3
29,4,1,26,f42887_e_014,1,0.737857332,1,10,2,4
29,4,1,27,f42887_e_113,1,1.851268003,1,10,2,4
29,4,1,28,f42887_e_140,1,1.731626096,1,9,2,3
29,4,1,29,f42887_e_166,1,1.795138361,1,10,1,4
29,4,1,30,f42887_e_048,1,1.35106382,1,9,1,3
29,4,1,31,f42887_e_051,1,1.031112015,1,10,2,4
29,4,1,32,f42887_e_091,1,1.271474438,1,9,2,3
29,4,1,33,f42887_e_152,1,1.821118898,1,10,1,4
29,4,1,34,f42887_e_220,1,0.890789621,1,10,2,4
29,4,1,35,f42887_e_008,1,1.580908563,1,9,1,3
29,4,1,36,f42887_e_210,1,1.280826112,1,9,2,3
29,4,1,37,f42887_e_187,1,1.080947285,1,10,2,4
29,4,1,38,f42887_e_221,1,0.93108816,1,10,2,4
29,4,1,39,f42887_e_114,1,0.940948037,1,10,2,4
29,4,1,40,f42887_e_107,1,1.321032591,1,9,1,3
29,4,1,41,f42887_e_185,1,1.021198643,1,10,2,4
29,4,1,42,f42887_e_120,1,1.020917483,1,10,2,4
29,4,1,43,f42887_e_165,1,1.820901497,1,10,1,4
29,4,1,44,f42887_e_149,1,1.627020953,1,9,2,3
29,4,1,45,f42887_e_052,1,2.500983282,1,9,1,3
29,4,1,46,f42887_e_026,1,1.310717073,1,10,2,4
29,4,1,47,f42887_e_126,1,1.220545941,1,9,2,3
29,4,1,48,f42887_e_150,1,1.240576403,1,10,2,4
29,4,1,49,f42887_e_081,1,1.080247184,1,9,2,3
29,4,1,50,f42887_e_204,1,1.240484341,1,10,2,4
29,4,1,51,f42887_e_278,1,1.820421286,1,10,1,4
29,4,1,52,f42887_e_171,1,1.061337008,0,9,2,4
29,4,1,53,f42887_e_104,1,1.787584056,1,10,1,4
29,4,1,54,f42887_e_021,1,1.370803791,1,9,1,3
29,4,1,55,f42887_e_186,1,1.799892886,1,9,1,3
29,4,1,56,f42887_e_282,1,0.960481803,1,9,2,3
29,4,1,57,f42887_e_042,1,1.25083687,1,10,1,4
29,4,1,58,f42887_e_160,1,0.990359701,1,10,2,4
29,4,1,59,f42887_e_240,1,1.290690344,1,9,1,3
29,4,1,60,f42887_e_071,1,1.100676059,1,9,2,3
29,4,1,61,f42887_e_039,1,1.080345155,1,10,2,4
29,4,1,62,f42887_e_252,1,0.970117437,1,9,2,3
29,4,1,63,f42887_e_095,1,0.950397994,1,9,2,3
29,4,1,64,f42887_e_010,1,1.470555505,1,10,1,4
29,4,1,65,f42887_e_236,1,1.470161446,1,10,1,4
29,4,1,66,f42887_e_118,1,1.029502811,1,9,2,3
29,4,1,67,f42887_e_228,1,1.230111596,1,10,2,4
29,4,1,68,f42887_e_262,1,1.750499883,1,9,1,3
29,4,1,69,f42887_e_162,1,0.95072705,1,10,2,4
29,4,1,70,f42887_e_276,1,1.360367909,1,9,1,3
29,4,1,71,f42887_e_023,1,1.249873649,1,10,1,4
29,4,1,72,f42887_e_211,1,1.419829482,1,9,1,3
29,4,1,73,f42887_e_080,1,0.985602066,1,9,2,3
29,4,1,74,f42887_e_106,1,1.460226925,1,10,1,4
29,4,1,75,f42887_e_291,1,1.470014957,1,10,1,4
29,4,1,76,f42887_e_155,1,1.469031519,1,9,1,3
29,4,1,77,f42887_e_292,1,1.470239822,1,10,1,4
29,4,1,78,f42887_e_111,1,1.579875674,1,9,1,3
29,4,1,79,f42887_e_259,1,1.14946351,1,10,1,4
29,4,1,80,f42887_e_232,1,1.040099799,1,10,2,4
29,4,1,81,f42887_e_099,1,1.389725785,1,9,1,3
29,4,1,82,f42887_e_018,1,1.279677214,1,9,1,3
29,4,1,83,f42887_e_065,1,1.279503355,1,9,1,3
29,4,1,84,f42887_e_133,1,1.451835672,1,9,1,3
29,4,1,85,f42887_e_227,1,1.389582717,1,10,1,4
29,4,1,86,f42887_e_158,1,0.989695679,1,10,1,4
29,4,1,87,f42887_e_046,1,1.237289258,1,10,1,4
29,4,1,88,f42887_e_136,1,1.189428639,1,9,1,3
29,4,1,89,f42887_e_290,1,1.749471659,1,9,1,3
29,4,1,90,f42887_e_153,1,1.15949227,1,10,2,4
29,4,1,91,f42887_e_144,1,1.578122779,1,10,1,4
29,4,1,92,f42887_e_209,1,1.379150257,1,10,2,4
29,4,1,93,f42887_e_159,1,1.688972532,1,9,1,3
29,4,1,94,f42887_e_175,1,1.378893667,1,9,1,3
29,4,1,95,f42887_e_059,1,1.599304316,1,10,2,4
29,4,1,96,f42887_e_101,1,0.869451331,1,9,2,3
29,4,1,97,f42887_e_082,1,0.93935936,1,10,2,4
29,4,1,98,f42887_e_285,1,1.259298102,1,9,2,3
29,4,1,99,f42887_e_180,1,1.078676546,1,9,1,3
29,4,1,100,f42887_e_097,1,0.749220979,1,10,2,4
29,4,1,101,f42887_e_092,1,1.149392598,1,10,2,4
29,4,1,102,f42887_e_177,1,1.268514173,1,9,1,3
29,4,1,103,f42887_e_040,1,0.869002533,1,10,2,4
29,4,1,104,f42887_e_020,1,1.39761941,1,9,1,3
29,4,1,105,f42887_e_242,1,1.518973157,1,9,1,3
29,4,1,106,f42887_e_214,1,0.959282831,1,10,2,4
29,4,1,107,f42887_e_198,1,0.919089415,1,10,2,4
29,4,1,108,f42887_e_229,1,1.018846728,1,10,2,4
29,4,1,109,f42887_e_299,1,1.568730672,1,10,1,4
29,4,1,110,f42887_e_043,1,1.288968862,1,10,1,4
29,4,1,111,f42887_e_132,1,0.811542669,1,10,2,4
29,4,1,112,f42887_e_012,1,1.378803161,1,10,1,4
29,4,1,113,f42887_e_105,1,1.138819869,1,10,1,4
