Subject,Block,Trial,Stimulus,Group,RT,Acc,Location,Eye,Response
24,1,81,f42887_e_014,1,1.499296609,1,10,2,4
24,1,82,f42887_e_136,1,1.449146905,1,9,1,3
24,1,83,f42887_e_193,1,1.989443429,1,10,1,4
24,1,84,f42887_e_245,1,2.239352885,1,9,1,3
24,1,85,f42887_e_187,1,1.369028174,1,10,2,4
24,1,86,f42887_e_000,1,1.469036541,1,9,2,3
24,1,87,f42887_e_197,1,1.566444121,1,9,2,3
24,1,88,f42887_e_124,1,3.179530793,1,9,1,3
24,1,89,f42887_e_277,1,1.87881772,1,9,2,3
24,1,90,f42887_e_082,1,5.330374923,1,9,1,3
24,1,91,f42887_e_011,1,7.690276368,1,10,1,4
24,1,92,f42887_e_134,1,3.289116273,1,10,2,4
24,1,93,f42887_e_146,1,4.069405118,1,10,1,4
24,1,94,f42887_e_031,1,1.618318386,1,10,2,4
24,1,95,f42887_e_006,1,2.528371846,1,9,1,3
24,1,96,f42887_e_296,1,1.755933488,0,9,2,4
24,1,97,f42887_e_016,1,1.998401725,0,9,1,4
24,1,98,f42887_e_083,1,1.898329177,1,10,2,4
24,1,99,f42887_e_141,1,1.998383691,1,9,2,3
24,1,100,f42887_e_208,1,7.800300846,1,9,1,3
24,1,101,f42887_e_099,1,1.460695435,1,10,2,4
24,1,102,f42887_e_189,1,2.708369476,1,9,2,3
24,1,103,f42887_e_142,1,2.518167071,1,9,2,3
24,1,104,f42887_e_195,1,1.274203442,1,10,2,4
24,1,105,f42887_e_122,1,1.577371375,1,9,1,3
24,1,106,f42887_e_090,1,9.470500821,1,9,1,3
24,1,107,f42887_e_272,1,1.367409446,1,10,2,4
24,1,108,f42887_e_155,1,2.627703908,1,9,1,3
24,1,109,f42887_e_017,1,1.687499853,1,9,1,3
24,1,110,f42887_e_024,1,3.657935614,1,9,1,3
24,1,111,f42887_e_177,1,1.577145376,1,9,1,3
24,1,112,f42887_e_174,1,2.267182954,1,10,2,4
24,1,113,f42887_e_107,1,1.606775161,1,9,2,3
24,1,114,f42887_e_137,1,7.309018335,0,9,2,4
24,1,115,f42887_e_183,1,1.496891501,1,9,1,3
24,1,116,f42887_e_226,1,2.947388004,1,9,2,3
24,1,117,f42887_e_059,1,3.556724442,1,9,1,3
24,1,118,f42887_e_182,1,8.819155477,1,10,1,4
24,1,119,f42887_e_140,1,8.537831258,1,10,1,4
24,1,120,f42887_e_025,1,4.266982854,1,9,2,3
24,1,121,f42887_e_039,1,8.007030881,1,9,1,3
24,1,122,f42887_e_278,1,2.656498305,1,9,1,3
24,1,123,f42887_e_288,1,8.367314922,1,10,1,4
24,1,124,f42887_e_284,1,1.796375399,1,10,1,4
24,1,125,f42887_e_068,1,1.436045738,1,9,1,3
24,1,126,f42887_e_287,1,1.255874094,1,9,2,3
24,1,127,f42887_e_022,1,1.295842341,1,10,2,4
24,1,128,f42887_e_169,1,1.795703071,1,10,1,4
24,1,129,f42887_e_297,1,2.335756536,1,9,1,3
24,1,130,f42887_e_111,1,1.705660126,1,9,2,3
24,1,131,f42887_e_160,1,2.996083592,1,10,1,4
24,1,132,f42887_e_088,1,2.09570288,1,9,1,3
24,1,133,f42887_e_075,1,2.421833164,1,9,1,3
24,1,134,f42887_e_127,1,1.315078356,0,9,2,4
24,1,135,f42887_e_234,1,6.807177951,1,10,1,4
24,1,136,f42887_e_246,1,1.435015667,1,9,1,3
24,1,137,f42887_e_098,1,1.365070928,1,9,2,3
24,1,138,f42887_e_213,1,2.075287837,1,9,1,3
24,1,139,f42887_e_116,1,1.925258231,1,10,2,4
24,1,140,f42887_e_080,1,3.385707415,1,9,2,3
24,1,141,f42887_e_108,1,2.455116289,1,10,1,4
24,1,142,f42887_e_257,1,1.444859233,1,10,2,4
24,1,143,f42887_e_293,1,3.425542197,1,9,2,3
24,1,144,f42887_e_221,1,1.894826186,1,9,2,3
24,1,145,f42887_e_007,1,1.824722459,1,9,1,3
24,1,146,f42887_e_176,1,3.294818342,1,10,2,4
24,1,147,f42887_e_241,1,1.96448123,1,10,2,4
24,1,148,f42887_e_216,1,1.554421322,1,9,2,3
24,1,149,f42887_e_101,1,2.334588593,1,10,2,4
24,1,150,f42887_e_247,1,3.855087487,1,10,1,4
24,1,151,f42887_e_049,1,6.0947049,1,9,1,3
24,1,152,f42887_e_275,1,8.686376704,1,10,1,4
24,1,153,f42887_e_153,1,3.404742637,1,9,1,3
24,1,154,f42887_e_151,1,7.465901468,1,10,1,4
24,1,155,f42887_e_071,1,2.013776715,1,10,2,4
24,1,156,f42887_e_266,1,1.743815734,1,10,1,4
24,1,157,f42887_e_143,1,2.314067621,1,9,2,3
24,1,158,f42887_e_215,1,3.414247866,1,9,1,3
24,1,159,f42887_e_042,1,2.223864974,1,9,2,3
24,1,160,f42887_e_061,1,5.354802643,1,9,2,3
24,1,161,f42887_e_276,1,1.903573294,1,9,2,3
24,1,162,f42887_e_156,1,1.603330857,1,9,2,3
24,1,163,f42887_e_056,1,3.343737577,1,9,2,3
24,1,164,f42887_e_201,1,1.582116162,1,10,2,4
24,1,165,f42887_e_149,1,3.503392912,1,10,1,4
24,1,166,f42887_e_158,1,6.534125515,1,9,1,3
24,1,167,f42887_e_225,1,8.625567651,1,10,1,4
24,1,168,f42887_e_157,1,7.134803921,1,9,2,3
24,1,169,f42887_e_028,1,1.202194906,0,9,1,4
24,1,170,f42887_e_290,1,2.202920116,1,9,2,3
24,1,171,f42887_e_286,1,1.652641478,1,10,2,4
24,1,172,f42887_e_110,1,1.152288889,1,9,1,3
24,1,173,f42887_e_166,1,3.04316439,1,9,2,3
24,1,174,f42887_e_175,1,8.464914865,1,9,2,3
24,1,175,f42887_e_106,1,1.472393168,1,10,2,4
24,1,176,f42887_e_282,1,1.302332991,1,9,1,3
24,1,177,f42887_e_227,1,3.031651616,1,10,2,4
24,1,178,f42887_e_263,1,6.373604518,1,10,1,4
24,1,179,f42887_e_027,1,1.762350363,1,10,2,4
24,1,180,f42887_e_058,1,1.071886482,1,10,1,4
24,1,181,f42887_e_040,1,1.351783532,1,10,1,4
24,1,182,f42887_e_057,1,4.592856541,1,9,2,3
24,1,183,f42887_e_086,1,1.85175646,1,10,2,4
24,1,184,f42887_e_258,1,1.581694889,1,9,2,3
24,1,185,f42887_e_194,1,3.792418876,1,10,1,4
24,1,186,f42887_e_230,1,1.651742849,1,10,2,4
24,1,187,f42887_e_105,1,1.981642627,1,10,2,4
24,1,188,f42887_e_162,1,1.461296851,1,9,2,3
24,1,189,f42887_e_051,1,3.071927396,0,9,1,4
24,1,190,f42887_e_196,1,1.551359743,1,9,1,3
24,1,191,f42887_e_038,1,8.954126779,1,9,2,3
24,1,192,f42887_e_186,1,1.641162376,1,10,2,4
24,1,193,f42887_e_015,1,3.150315153,1,10,1,4
24,1,194,f42887_e_253,1,1.810551307,1,9,1,3
24,1,195,f42887_e_185,1,1.248840341,1,9,1,3
24,1,196,f42887_e_100,1,4.901912716,1,10,1,4
24,1,197,f42887_e_054,1,2.141176281,1,9,2,3
24,1,198,f42887_e_078,1,3.691430287,1,10,1,4
24,1,199,f42887_e_237,1,1.300578907,0,10,2,3
24,1,200,f42887_e_291,1,1.560497706,1,9,2,3
24,1,201,f42887_e_252,1,2.560970195,1,10,1,4
24,1,202,f42887_e_001,1,1.377954382,1,10,2,4
24,1,203,f42887_e_299,1,2.060514063,1,10,1,4
24,1,204,f42887_e_036,1,1.750228929,1,9,2,3
24,1,205,f42887_e_109,1,3.731001721,1,9,1,3
24,1,206,f42887_e_145,1,1.490256044,1,10,2,4
24,1,207,f42887_e_010,1,3.640716329,1,9,2,3
24,1,208,f42887_e_133,1,3.400744659,1,10,1,4
24,1,209,f42887_e_161,1,2.208311582,1,9,2,3
24,1,210,f42887_e_081,1,5.477659647,1,10,1,4
24,1,211,f42887_e_074,1,1.109191329,1,9,1,3
24,1,212,f42887_e_085,1,3.360388119,1,10,1,4
24,1,213,f42887_e_244,1,2.780123952,1,10,1,4
24,1,214,f42887_e_205,1,1.459381185,1,9,2,3
24,1,215,f42887_e_066,1,1.279106037,1,10,2,4
24,1,216,f42887_e_212,1,1.479439068,1,10,2,4
24,1,217,f42887_e_239,1,1.987228344,1,10,1,4
24,1,218,f42887_e_135,1,5.390583606,1,10,1,4
24,1,219,f42887_e_172,1,3.539868022,1,10,1,4
24,1,220,f42887_e_271,1,2.679644786,1,9,2,3
24,1,221,f42887_e_270,1,1.569051262,1,10,2,4
24,1,222,f42887_e_094,1,1.637180255,1,9,2,3
24,1,223,f42887_e_026,1,1.318904744,1,10,2,4
24,1,224,f42887_e_204,1,1.508797117,1,9,2,3
24,1,225,f42887_e_233,1,1.448632479,1,10,2,4
24,1,226,f42887_e_280,1,2.679169295,1,9,1,3
24,1,227,f42887_e_073,1,2.228802125,1,9,2,3
24,1,228,f42887_e_018,1,2.197603143,1,9,2,3
24,1,229,f42887_e_238,1,2.178236852,1,9,2,3
24,1,230,f42887_e_240,1,2.368701823,1,9,2,3
24,1,231,f42887_e_206,1,6.990316269,1,9,1,3
24,1,232,f42887_e_249,1,2.497567697,1,9,1,3
24,1,233,f42887_e_235,1,1.558356022,1,9,2,3
24,1,234,f42887_e_008,1,1.418164246,1,10,2,4
24,1,235,f42887_e_295,1,4.399337301,1,10,1,4
24,1,236,f42887_e_047,1,1.898179057,1,9,2,3
24,1,237,f42887_e_118,1,7.318076336,1,9,1,3
24,1,238,f42887_e_129,1,8.910591995,0,9,1,4
24,1,239,f42887_e_191,1,1.627794822,1,9,1,3
24,1,240,f42887_e_023,1,1.687407113,1,10,1,4
24,1,241,f42887_e_255,1,5.198717345,1,9,1,3
24,1,242,f42887_e_231,1,1.76405065,1,10,2,4
24,1,243,f42887_e_283,1,4.828128962,1,10,1,4
24,1,244,f42887_e_274,1,1.597533404,1,9,2,3
24,1,245,f42887_e_180,1,7.849326475,1,10,1,4
24,1,246,f42887_e_269,1,9.072455739,1,10,1,4
24,1,247,f42887_e_091,1,3.277816095,1,9,2,3
24,1,248,f42887_e_097,1,6.668881138,0,9,1,4
24,1,249,f42887_e_265,1,2.557002969,1,9,2,3
24,1,250,f42887_e_298,1,3.487437115,1,10,1,4
24,1,251,f42887_e_096,1,6.25851087,1,10,1,4
24,1,252,f42887_e_281,1,1.963696074,1,9,1,3
24,1,253,f42887_e_262,1,1.768839644,1,10,2,4
24,1,254,f42887_e_067,1,1.796292629,1,9,2,3
24,1,255,f42887_e_048,1,1.6065843,1,9,2,3
24,1,256,f42887_e_043,1,1.786603671,1,10,2,4
24,1,257,f42887_e_163,1,9.139047189,1,9,1,3
24,1,258,f42887_e_256,1,1.846504122,1,9,1,3
24,1,259,f42887_e_020,1,1.496017576,1,10,2,4
24,1,260,f42887_e_222,1,1.486435415,1,9,1,3
24,1,261,f42887_e_012,1,5.137384655,1,10,1,4
24,1,262,f42887_e_148,1,3.19672004,1,10,1,4
24,1,263,f42887_e_064,1,1.483695406,1,9,1,3
24,1,264,f42887_e_046,1,1.395355748,1,10,2,4
24,1,265,f42887_e_211,1,2.316213703,1,9,2,3
24,1,266,f42887_e_173,1,1.255486663,1,9,2,3
24,1,267,f42887_e_210,1,1.155828005,1,9,2,3
24,1,268,f42887_e_250,1,1.635937507,1,9,1,3
24,1,269,f42887_e_181,1,1.505719293,1,10,2,4
24,1,270,f42887_e_167,1,1.75555976,1,10,2,4
24,1,271,f42887_e_019,1,1.505219013,1,9,1,3
24,1,272,f42887_e_294,1,1.074096448,1,10,1,4
24,1,273,f42887_e_033,1,1.034909881,1,10,1,4
24,1,274,f42887_e_126,1,1.605358158,1,9,1,3
24,1,275,f42887_e_041,1,3.495658263,1,10,1,4
24,1,276,f42887_e_184,1,1.395102896,1,9,2,3
24,1,277,f42887_e_084,1,2.445367399,1,9,2,3
24,1,278,f42887_e_248,1,1.775038231,1,10,1,4
24,1,279,f42887_e_060,1,1.985179862,1,10,1,4
24,1,280,f42887_e_236,1,1.564846529,1,9,1,3
24,1,281,f42887_e_188,1,1.664712438,1,9,1,3
24,1,282,f42887_e_069,1,3.615228323,1,9,2,3
24,1,283,f42887_e_121,1,1.324383785,1,9,2,3
24,1,284,f42887_e_279,1,5.395967244,0,9,1,4
24,1,285,f42887_e_055,1,3.524639039,1,10,1,4
24,1,286,f42887_e_009,1,1.714347407,1,10,2,4
24,1,287,f42887_e_095,1,1.774388621,1,10,2,4
24,1,288,f42887_e_165,1,1.509559689,1,10,1,4
24,1,289,f42887_e_190,1,1.204162516,0,9,2,4
24,1,290,f42887_e_045,1,2.244378814,1,9,2,3
24,1,291,f42887_e_203,1,2.374308379,1,9,2,3
24,1,292,f42887_e_077,1,1.802853297,1,10,2,4
24,1,293,f42887_e_123,1,2.023671405,1,9,2,3
24,1,294,f42887_e_207,1,2.034014609,1,9,1,3
24,1,295,f42887_e_120,1,2.054141649,1,9,1,3
24,1,296,f42887_e_144,1,3.404384717,1,9,2,3
24,1,297,f42887_e_044,1,7.735782626,1,9,2,3
24,1,298,f42887_e_013,1,1.133012142,1,9,1,3
24,1,299,f42887_e_199,1,3.424257007,1,9,2,3
24,1,300,f42887_e_065,1,2.323626996,1,10,1,4
24,2,301,f42887_e_190,1,2.971279512,0,10,1,3
24,2,302,f42887_e_001,1,1.772576101,1,10,1,4
24,2,303,f42887_e_102,1,1.413005633,1,10,2,4
24,2,304,f42887_e_070,1,1.553164672,1,9,2,3
24,2,305,f42887_e_233,1,1.772950652,1,9,2,3
24,2,306,f42887_e_232,1,3.713871023,1,9,1,3
24,2,307,f42887_e_265,1,2.85346852,1,10,1,4
24,2,308,f42887_e_238,1,1.503051374,1,9,1,3
24,2,309,f42887_e_220,1,1.491728606,1,10,2,4
24,2,310,f42887_e_184,1,1.372447966,1,10,2,4
24,2,311,f42887_e_169,1,5.503236469,1,9,1,3
24,2,312,f42887_e_023,1,2.723070021,1,9,1,3
24,2,313,f42887_e_051,1,2.602979214,1,9,1,3
24,2,314,f42887_e_006,1,1.862573373,1,9,1,3
24,2,315,f42887_e_083,1,3.83331832,1,9,1,3
24,2,316,f42887_e_039,1,1.612447054,1,9,2,3
24,2,317,f42887_e_044,1,1.469908252,1,9,2,3
24,2,318,f42887_e_032,1,1.382218912,1,10,1,4
24,2,319,f42887_e_055,1,5.443420838,1,9,1,3
24,2,320,f42887_e_298,1,2.032236209,1,10,1,4
24,2,321,f42887_e_072,1,1.991900451,1,9,1,3
24,2,322,f42887_e_214,1,2.132171125,1,10,1,4
24,2,323,f42887_e_209,1,4.643024561,1,10,1,4
24,2,324,f42887_e_218,1,2.262014785,1,9,2,3
24,2,325,f42887_e_282,1,1.611924879,1,9,1,3
24,2,326,f42887_e_064,1,5.161740602,1,10,1,4
24,2,327,f42887_e_052,1,2.519134033,1,9,2,3
24,2,328,f42887_e_146,1,4.662767313,1,9,2,3
24,2,329,f42887_e_221,1,1.5213212,1,10,2,4
24,2,330,f42887_e_215,1,5.322785311,1,9,1,3
24,2,331,f42887_e_155,1,1.161261643,1,10,2,4
24,2,332,f42887_e_207,1,1.331352301,1,9,2,3
24,2,333,f42887_e_255,1,2.561251762,1,9,2,3
24,2,334,f42887_e_009,1,2.171174896,1,10,1,4
24,2,335,f42887_e_088,1,1.421097502,1,10,2,4
24,2,336,f42887_e_112,1,1.590756496,1,10,1,4
24,2,337,f42887_e_211,1,1.680866925,1,9,1,3
24,2,338,f42887_e_148,1,1.340475283,1,10,1,4
24,2,339,f42887_e_091,1,1.440685443,1,9,1,3
24,2,340,f42887_e_167,1,1.340549242,1,10,1,4
24,2,341,f42887_e_235,1,3.431254587,1,9,2,3
24,2,342,f42887_e_264,1,1.650552184,1,10,2,4
24,2,343,f42887_e_185,1,1.250258772,1,10,2,4
24,2,344,f42887_e_210,1,1.380229382,1,9,1,3
24,2,345,f42887_e_059,1,1.832325436,1,9,2,3
24,2,346,f42887_e_228,1,2.040040072,1,10,2,4
24,2,347,f42887_e_101,1,1.819984266,1,9,1,3
24,2,348,f42887_e_136,1,2.340460045,1,9,2,3
24,2,349,f42887_e_040,1,1.82015934,1,9,1,3
24,2,350,f42887_e_036,1,1.429831148,1,9,2,3
24,2,351,f42887_e_204,1,3.085767482,1,10,1,4
24,2,352,f42887_e_180,1,1.729725423,1,9,1,3
24,2,353,f42887_e_050,1,1.329438116,1,9,2,3
24,2,354,f42887_e_058,1,3.340277687,1,10,1,4
24,2,355,f42887_e_099,1,8.572460409,0,10,1,3
24,2,356,f42887_e_266,1,1.409512844,1,9,1,3
24,2,357,f42887_e_196,1,1.399612376,1,10,2,4
24,2,358,f42887_e_275,1,1.919682322,1,9,2,3
24,2,359,f42887_e_271,1,1.389146665,1,10,2,4
24,2,360,f42887_e_086,1,1.769413101,1,9,1,3
24,2,361,f42887_e_015,1,4.289904997,1,10,2,4
24,2,362,f42887_e_020,1,3.539216716,1,10,2,4
24,2,363,f42887_e_103,1,4.048589997,1,10,1,4
24,2,364,f42887_e_046,1,1.408401202,1,10,2,4
24,2,365,f42887_e_244,1,1.098714446,0,9,2,4
24,2,366,f42887_e_022,1,1.648963468,1,9,1,3
24,2,367,f42887_e_241,1,4.489870469,1,9,1,3
24,2,368,f42887_e_030,1,6.860569433,1,10,1,4
24,2,369,f42887_e_121,1,1.568707034,1,9,1,3
24,2,370,f42887_e_109,1,1.278159755,1,10,2,4
24,2,371,f42887_e_004,1,1.448537938,1,10,2,4
24,2,372,f42887_e_246,1,3.969447679,1,10,1,4
24,2,373,f42887_e_259,1,1.427940899,1,10,2,4
24,2,374,f42887_e_236,1,1.508265769,1,10,2,4
24,2,375,f42887_e_080,1,1.79827849,1,9,1,3
24,2,376,f42887_e_054,1,3.298938636,1,10,1,4
24,2,377,f42887_e_159,1,1.747789035,1,10,2,4
24,2,378,f42887_e_007,1,2.758106565,1,9,1,3
24,2,379,f42887_e_189,1,3.908772539,1,9,2,3
24,2,380,f42887_e_171,1,1.846689843,1,10,2,4
24,2,381,f42887_e_114,1,3.266588293,1,9,2,3
24,2,382,f42887_e_181,1,1.857768555,1,9,2,3
24,2,383,f42887_e_262,1,1.387396548,1,9,2,3
24,2,384,f42887_e_285,1,4.408416246,1,9,1,3
24,2,385,f42887_e_152,1,1.787386811,1,9,2,3
24,2,386,f42887_e_068,1,1.246930814,1,10,1,4
24,2,387,f42887_e_163,1,1.417318489,1,10,1,4
24,2,388,f42887_e_108,1,1.367244127,1,10,1,4
24,2,389,f42887_e_026,1,1.556614438,1,10,2,4
24,2,390,f42887_e_291,1,1.374439876,1,9,2,3
24,2,391,f42887_e_115,1,1.556894512,1,9,1,3
24,2,392,f42887_e_107,1,1.446740906,1,10,2,4
24,2,393,f42887_e_213,1,1.216666038,1,10,1,4
24,2,394,f42887_e_186,1,2.787292972,1,10,1,4
24,2,395,f42887_e_065,1,1.536571878,1,10,2,4
24,2,396,f42887_e_195,1,1.426489964,1,9,1,3
24,2,397,f42887_e_111,1,1.056357094,1,10,2,4
24,2,398,f42887_e_251,1,1.196561062,1,9,1,3
24,2,399,f42887_e_095,1,3.627272445,1,10,2,4
24,2,400,f42887_e_198,1,1.433653231,1,9,2,3
24,2,401,f42887_e_100,1,2.740992073,1,9,2,3
24,2,402,f42887_e_154,1,1.955103455,1,9,2,3
24,2,403,f42887_e_147,1,1.475852972,1,10,2,4
24,2,404,f42887_e_140,1,2.316225722,1,9,1,3
24,2,405,f42887_e_273,1,2.05641187,1,10,1,4
24,2,406,f42887_e_256,1,1.526125916,1,10,2,4
24,2,407,f42887_e_177,1,2.90632453,1,9,2,3
24,2,408,f42887_e_082,1,1.255706459,1,10,2,4
24,2,409,f42887_e_060,1,1.725770941,1,9,2,3
24,2,410,f42887_e_188,1,1.717118311,1,10,1,4
24,2,411,f42887_e_133,1,1.445625828,1,9,1,3
24,2,412,f42887_e_296,1,1.785172481,1,9,2,3
24,2,413,f42887_e_069,1,4.136597385,1,10,1,4
24,2,414,f42887_e_206,1,1.515323951,1,9,2,3
24,2,415,f42887_e_145,1,1.945156126,1,10,2,4
24,2,416,f42887_e_281,1,1.415241497,1,10,2,4
24,2,417,f42887_e_062,1,4.175760621,1,9,1,3
24,2,418,f42887_e_250,1,1.665085783,1,9,2,3
24,2,419,f42887_e_129,1,1.305115357,1,10,2,4
24,2,420,f42887_e_276,1,3.753190897,1,9,2,3
24,2,421,f42887_e_202,1,3.965503524,1,9,2,3
24,2,422,f42887_e_084,1,1.271709653,1,9,1,3
24,2,423,f42887_e_174,1,1.443547978,1,10,1,4
24,2,424,f42887_e_081,1,1.384602595,1,9,1,3
24,2,425,f42887_e_290,1,1.174402393,1,10,2,4
24,2,426,f42887_e_208,1,1.495964798,1,9,1,3
24,2,427,f42887_e_002,1,1.674455516,1,9,2,3
24,2,428,f42887_e_034,1,1.304284311,1,9,2,3
24,2,429,f42887_e_005,1,1.444357114,1,9,2,3
24,2,430,f42887_e_253,1,3.014906705,1,10,1,4
24,2,431,f42887_e_161,1,1.792049723,1,10,1,4
24,2,432,f42887_e_299,1,2.834440694,1,9,1,3
24,2,433,f42887_e_245,1,1.233081006,1,10,2,4
24,2,434,f42887_e_153,1,3.354790267,1,10,1,4
24,2,435,f42887_e_031,1,1.694283648,1,9,1,3
24,2,436,f42887_e_105,1,3.344538946,1,10,1,4
24,2,437,f42887_e_172,1,2.143986151,1,9,1,3
24,2,438,f42887_e_097,1,1.654000443,1,9,1,3
24,2,439,f42887_e_142,1,1.653724068,1,9,1,3
24,2,440,f42887_e_098,1,3.804389841,1,10,2,4
24,2,441,f42887_e_077,1,3.323920133,1,9,2,3
24,2,442,f42887_e_113,1,2.062424838,1,9,2,3
24,2,443,f42887_e_178,1,2.152919119,1,9,2,3
24,2,444,f42887_e_216,1,1.253018036,1,10,2,4
24,2,445,f42887_e_000,1,2.532765838,1,10,2,4
24,2,446,f42887_e_231,1,2.19316402,1,9,2,3
24,2,447,f42887_e_116,1,1.573022732,1,9,2,3
24,2,448,f42887_e_047,1,3.553671521,1,9,1,3
24,2,449,f42887_e_076,1,2.883439924,1,10,1,4
24,2,450,f42887_e_280,1,1.632960842,1,10,2,4
24,2,451,f42887_e_139,1,4.353897536,1,10,1,4
24,2,452,f42887_e_258,1,1.672603564,1,9,2,3
24,2,453,f42887_e_014,1,1.452529063,1,9,2,3
24,2,454,f42887_e_066,1,2.322637316,1,10,2,4
24,2,455,f42887_e_292,1,1.242179816,1,10,2,4
24,2,456,f42887_e_168,1,1.399151528,1,9,2,3
24,2,457,f42887_e_286,1,2.282556974,1,9,1,3
24,2,458,f42887_e_240,1,3.12295186,1,10,1,4
24,2,459,f42887_e_045,1,1.43208903,1,9,2,3
24,2,460,f42887_e_041,1,1.362105751,1,9,2,3
24,2,461,f42887_e_137,1,1.272085468,1,10,2,4
24,2,462,f42887_e_093,1,6.311959269,1,10,1,4
24,2,463,f42887_e_017,1,1.691471617,1,9,2,3
24,2,464,f42887_e_224,1,1.491609667,1,10,2,4
24,2,465,f42887_e_267,1,4.692737191,1,9,1,3
24,2,466,f42887_e_057,1,4.332718829,1,9,1,3
24,2,467,f42887_e_120,1,2.331783689,1,9,1,3
24,2,468,f42887_e_029,1,5.742844608,1,9,2,3
24,2,469,f42887_e_043,1,1.661593359,1,10,2,4
24,2,470,f42887_e_008,1,2.921977245,1,10,2,4
24,2,471,f42887_e_248,1,1.330555037,1,10,2,4
24,2,472,f42887_e_037,1,4.642169052,1,10,1,4
24,2,473,f42887_e_187,1,8.403874031,0,10,1,3
24,2,474,f42887_e_234,1,5.012413798,1,10,1,4
24,2,475,f42887_e_243,1,3.49074969,1,9,2,3
24,2,476,f42887_e_260,1,2.100821963,1,9,1,3
24,2,477,f42887_e_225,1,4.901801461,1,9,2,3
24,2,478,f42887_e_197,1,2.731082816,1,9,1,3
24,2,479,f42887_e_092,1,1.387788832,1,9,1,3
24,2,480,f42887_e_141,1,2.576957536,1,9,2,3
24,2,481,f42887_e_110,1,4.501334985,1,10,1,4
24,2,482,f42887_e_033,1,2.030752658,1,9,1,3
24,2,483,f42887_e_242,1,1.624843886,1,10,2,4
24,2,484,f42887_e_151,1,5.201676263,1,9,2,3
24,2,485,f42887_e_170,1,3.848858543,1,10,1,4
24,2,486,f42887_e_150,1,1.790421011,1,10,1,4
24,2,487,f42887_e_075,1,2.220000834,1,9,1,3
24,2,488,f42887_e_012,1,1.310205486,1,10,2,4
24,2,489,f42887_e_261,1,5.561662681,0,10,1,3
24,2,490,f42887_e_118,1,1.528687283,1,9,1,3
24,2,491,f42887_e_175,1,1.729528954,1,10,2,4
24,2,492,f42887_e_042,1,1.599759028,1,9,1,3
24,2,493,f42887_e_222,1,3.028281116,0,10,1,3
24,2,494,f42887_e_283,1,1.39979721,1,10,2,4
24,2,495,f42887_e_053,1,1.979753325,1,9,1,3
24,2,496,f42887_e_288,1,1.349602093,1,10,2,4
24,2,497,f42887_e_162,1,1.839579699,1,9,2,3
24,2,498,f42887_e_132,1,1.249057712,1,9,1,3
24,2,499,f42887_e_295,1,0.858883778,1,10,2,4
24,2,500,f42887_e_125,1,1.449375062,1,9,1,3
24,2,501,f42887_e_010,1,2.02002738,1,10,2,4
24,2,502,f42887_e_011,1,1.979238342,0,9,2,4
24,2,503,f42887_e_013,1,1.529014277,1,10,2,4
24,2,504,f42887_e_085,1,1.668900724,1,9,1,3
24,2,505,f42887_e_166,1,1.568711857,1,10,2,4
24,2,506,f42887_e_087,1,2.248892854,1,10,1,4
24,2,507,f42887_e_278,1,1.648504304,1,9,2,3
24,2,508,f42887_e_289,1,1.768157609,1,9,2,3
24,2,509,f42887_e_176,1,1.718642054,1,9,2,3
24,2,510,f42887_e_227,1,3.119135986,1,10,1,4
24,2,511,f42887_e_193,1,1.128268844,1,9,1,3
24,2,512,f42887_e_257,1,1.726063328,1,10,1,4
24,2,513,f42887_e_104,1,1.177432611,1,9,1,3
24,2,514,f42887_e_158,1,1.518177538,1,10,2,4
24,2,515,f42887_e_124,1,1.788504724,1,10,1,4
24,2,516,f42887_e_134,1,1.10784697,1,9,1,3
24,2,517,f42887_e_194,1,1.588128649,1,10,1,4
24,2,518,f42887_e_143,1,1.998001651,1,10,1,4
24,2,519,f42887_e_049,1,1.387473694,1,9,2,3
24,2,520,f42887_e_268,1,1.247646469,1,10,1,4
24,2,521,f42887_e_203,1,1.277497347,1,9,1,3
24,2,522,f42887_e_089,1,1.427770712,1,10,2,4
24,2,523,f42887_e_130,1,2.868032025,1,10,1,4
24,2,524,f42887_e_035,1,2.938027958,1,9,1,3
24,2,525,f42887_e_212,1,2.367787199,1,9,2,3
24,2,526,f42887_e_123,1,1.467672219,1,9,1,3
24,2,527,f42887_e_205,1,1.564952062,1,9,1,3
24,2,528,f42887_e_073,1,1.867548291,1,10,2,4
24,2,529,f42887_e_182,1,2.047181659,1,10,2,4
24,2,530,f42887_e_096,1,3.290450734,1,10,1,4
24,2,531,f42887_e_254,1,1.197085706,1,9,1,3
24,2,532,f42887_e_249,1,1.50672553,1,10,1,4
24,2,533,f42887_e_279,1,1.777033886,1,10,2,4
24,2,534,f42887_e_200,1,1.085495719,1,10,2,4
24,2,535,f42887_e_067,1,1.746685934,1,10,1,4
24,2,536,f42887_e_156,1,1.746763581,1,9,1,3
24,2,537,f42887_e_294,1,1.716557264,1,10,2,4
24,2,538,f42887_e_019,1,4.086327914,0,10,1,3
24,2,539,f42887_e_229,1,2.376908986,1,9,2,3
24,2,540,f42887_e_237,1,4.497279748,1,9,1,3
24,2,541,f42887_e_061,1,1.366220266,1,10,2,4
24,2,542,f42887_e_157,1,3.367010456,0,10,1,3
24,2,543,f42887_e_270,1,1.786284296,1,10,2,4
24,2,544,f42887_e_056,1,1.173985334,1,10,2,4
24,2,545,f42887_e_219,1,4.076907565,1,10,1,4
